FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0264327	0	0	0	0	0	0
FBgn0264328	0.0597242	0.0820663	0.0238204	0	0.0551268	0.0319895
FBgn0264329	13.5312	9.53492	8.58297	8.7337	10.5686	14.8669
FBgn0264330	24.6655	9.9418	29.129	18.3968	18.2148	10.5691
FBgn0264336	0	0.318306	0.415759	0.161977	0.320726	0.186114
FBgn0264337	0	0	0	0	0	0
FBgn0264338	0	0	0	0	0	0
FBgn0264339	8.71155	9.03253	9.35332	8.31034	9.88156	9.48966
FBgn0264340	0	0	0	0.226231	0	0
FBgn0264341	0	0	0	0	0	0
FBgn0264342	0	0	0	0	0	0
FBgn0264343	0	0	0.191791	0.149317	0.221741	0.0857825
FBgn0264344	6.3182	6.89613	6.32422	6.70159	8.39121	7.63233
FBgn0264345	1.51576	0.833116	0.967274	1.55448	0.699542	0.487124
FBgn0264346	0	0	0	0	0	0
FBgn0264347	0	0	0	0	0.155978	0
FBgn0264348	0	0	0	0	0	0
FBgn0264349	0	0	0	0.106215	0	0
FBgn0264350	0	0	0	0	0	0
FBgn0264351	0	0	0	0	0	0
FBgn0264352	0	0	0	0	0	0
FBgn0264353	0	0	0	0	0	0
FBgn0264357	39.8962	69.0762	51.8865	42.0118	55.4185	46.5637
FBgn0264358	0	0	0	0	0	0
FBgn0264359	0	0	0	0	0	0
FBgn0264360	0	0	0	0	0	0
FBgn0264361	0	0	0.848851	0	0.561262	0
FBgn0264362	0	0.24607	0.0714239	0.166957	0.0826472	0.0959184
FBgn0264363	0	0	0	0	0	0
FBgn0264364	0	0.074976	0	0.127142	0	0
FBgn0264365	0	0	0	0.229425	0	0.131807
FBgn0264366	0	0	0	0	0	0.126451
FBgn0264367	0.388816	0	0	0	0	0
FBgn0264368	0	0.0790455	0	0	0	0.0924508
FBgn0264369	0	0	0	0	0	0
FBgn0264370	0	0	0	0	0	0
FBgn0264371	0	0	0	0	0	0
FBgn0264372	0	0	0.0696908	0	0	0
FBgn0264373	0	0	0	0	0	0.363767
FBgn0264374	0	0	0	0	0	0
FBgn0264375	0	0.224226	0	0	0.451165	0.262124
FBgn0264376	0.111217	0.229226	0.288263	0.207335	0.153959	0.238269
FBgn0264377	0	0	0	0	0	0
FBgn0264378	0	0	0	0	0	0
FBgn0264379	0	0	0.27865	0	0	0
FBgn0264380	0	0	0	0	0	0
FBgn0264381	1.82555	0.418077	0.728101	0.425494	0	0.9778
FBgn0264382	0	0	0	0	0	0
FBgn0264383	0	0	0	0	0	0
FBgn0264384	0	0	0	0	0.0718751	0
FBgn0264385	1.1193	2.72453	2.19388	1.3417	1.21026	1.16478
FBgn0264386	42.8555	45.0646	46.508	40.0371	41.3733	41.2287
FBgn0264389	9.71517	10.4886	8.17029	6.222	10.3581	6.1135
FBgn0264390	1.97819	2.95982	2.94552	2.33609	3.77356	2.11911
FBgn0264391	0	0	0	0	0	0.0960829
FBgn0264392	0	0	0	0	0	0
FBgn0264393	1.66997	0	0.266421	1.24555	0.924855	1.43115
FBgn0264394	0	0	0.0501016	0	0.0289872	0
FBgn0264395	0.204456	0.234116	0.16309	0.23827	0.0471793	0.219021
FBgn0264426	2.54199	2.55039	2.8967	1.80567	2.58114	2.24108
FBgn0264427	1.34727	1.38845	1.53442	1.49159	0.763435	1.91362
FBgn0264428	0	0	0	0	0	0
FBgn0264429	0.0716306	0	0.171415	0	0.0661167	0
FBgn0264430	0	0	0	0	0	0
FBgn0264431	0	0	0	0	0	0
FBgn0264432	6.90957	5.27519	5.37406	4.90434	5.65818	3.47499
FBgn0264433	0	0	0	0	0	0
FBgn0264434	0	0	0	0	0	0
FBgn0264435	0	0	0	0	0	0
FBgn0264436	0	0	0	0	0	0
FBgn0264437	5.77455	1.32295	1.15176	4.03937	2.99796	5.41235
FBgn0264438	0.641604	0.44081	0	0.299087	0.518189	0.257742
FBgn0264439	0.94727	0.737591	1.1964	1.06295	0.874352	0.558114
FBgn0264440	0	0	0	0	0	0
FBgn0264441	0.718317	0	0	0.401816	0.132605	0
FBgn0264442	12.908	13.7007	14.7469	15.3799	14.344	16.3703
FBgn0264443	4.47273	4.51037	4.31691	5.30841	5.3533	4.39919
FBgn0264444	0	0	0	0.104619	0	0
FBgn0264445	0	0	0	0	0	0
FBgn0264446	0.0724221	0.198994	0.259664	0.135006	0.199519	0.154989
FBgn0264447	0	0	0	0	0	0
FBgn0264448	0.0641185	0.0293682	0.127865	0.119557	0.118368	0.0686863
FBgn0264449	14.644	14.4005	14.8662	14.073	13.9645	13.1547
FBgn0264460	0.590151	1.38853	1.69273	0.141316	1.6789	1.62375
FBgn0264462	6.87723	5.34901	5.69283	8.10537	8.02463	6.25514
FBgn0264464	0	0.0547209	0	0	0	0
FBgn0264466	0.177861	0.244396	0.070938	0.331645	0.16417	0.0952658
FBgn0264467	2.71528	1.60475	2.09605	1.38823	3.31474	3.19021
FBgn0264468	0	0.138853	0.448543	0.443219	0.139908	0.401575
FBgn0264469	0.33415	0.15305	0	0	0	0
FBgn0264470	0.120214	0	0	0	0	0
FBgn0264471	0	0	0	0	0	0.203713
FBgn0264472	0	0	0	0	0	0
FBgn0264473	0.481969	0	0	0	0.14323	0
FBgn0264474	0	0	0	0	0	0
FBgn0264475	0.378238	0.519731	0.603425	0.352635	1.13465	0.405183
FBgn0264476	0.323804	0	0	0.150943	0	0
FBgn0264477	3.4014	0.194742	0.847882	1.78377	1.17734	1.36639
FBgn0264478	0	0	0	0.664045	0	0
FBgn0264479	0	0.146946	0	0.299107	0.148064	0.171839
FBgn0264480	0	0	0	0	0	0.411175
FBgn0264481	1.43274	1.23035	0.857088	0.83479	1.48765	0.863266
FBgn0264482	0	0	0	0	0	0
FBgn0264483	0	0	0	0	0	0
FBgn0264484	0	0	0	0	0	0
FBgn0264485	0	0	0	0	0	0
FBgn0264486	0.3823	0.0919396	0	0	0	0
FBgn0264487	0	0	0	0	0	0
FBgn0264488	0	0	0	0	0	0
FBgn0264489	267.586	239.368	230.628	226.02	197.599	221.138
FBgn0264490	79.2585	85.4799	89.3877	98.8154	77.3696	77.3446
FBgn0264491	65.2642	77.1532	75.3535	78.7707	67.3149	84.1183
FBgn0264492	194.855	198.351	200.013	201.061	202.455	225.52
FBgn0264493	30.1823	23.2228	21.0707	23.2905	21.2927	25.3108
FBgn0264494	48.9719	35.8035	26.4989	23.8596	20.2759	24.3844
FBgn0264495	14.8772	15.7495	15.1394	13.1524	14.4624	16.161
FBgn0264496	0.0487333	0.178399	0.155345	0	0.0449388	0.10431
FBgn0264500	0.290215	0	0	0	0	0
FBgn0264501	2.61597	3.15275	3.24738	7.71829	1.72903	1.438
FBgn0264502	7.73462	7.69615	8.1774	7.86505	8.46735	8.99601
FBgn0264503	15.9972	13.9806	14.8541	15.6546	14.7118	14.0569
FBgn0264504	0	0	0	0	0	0
FBgn0264505	0.0704766	0	0.0562145	0.0657018	0.130095	0.302008
FBgn0264506	0	0	0	0	0	0
FBgn0264507	1.96688	2.24637	1.56894	1.71467	1.74476	1.806
FBgn0264508	0	0.320436	0	0.32612	0.322872	0.374718
FBgn0264509	0	0.248097	0.216036	0.252499	0	0
FBgn0264510	0	0.135951	0	0.046121	0.228308	0.158982
FBgn0264511	2.86238	6.9891	3.67691	3.112	5.72182	4.59735
FBgn0264512	0	0	0	0	0	0
FBgn0264513	0	0	0	0	0	0
FBgn0264514	0	0	0	0	0	0
FBgn0264515	0	0	0	0	0	0
FBgn0264516	0.0763366	0.0699287	0	0	0.0704605	0.16355
FBgn0264517	1.15452	4.23042	0.460468	2.15274	0.799235	0.309191
FBgn0264518	0	0	0	0	0	0
FBgn0264539	0	0	0	0	0	0
FBgn0264540	0	0	0	0	0	0
FBgn0264541	5.53052	0.921141	0.401053	1.42514	0	0
FBgn0264542	19.4054	19.2021	18.0018	17.1494	17.9105	19.361
FBgn0264543	0	0	0	0	0	0
FBgn0264544	0	0	0	0	0	0
FBgn0264545	0	0	0	0	0	0
FBgn0264546	0	0	0	0	0	0
FBgn0264547	0	0	0	0	0	0
FBgn0264548	1.64814	1.81084	1.00345	2.56687	0.829373	1.15506
FBgn0264549	0.687627	0.900415	0.313233	0.362808	0.272178	0.526473
FBgn0264550	0	0	0	0	0	0
FBgn0264551	0	0	0	0	0	0
FBgn0264552	0	0	0	0	0	0
FBgn0264553	0.471141	0	0.18791	0	0	0
FBgn0264554	0.114503	0.31446	0.365098	0.106681	0.316886	0.245241
FBgn0264556	0.223515	0.356765	0.133861	0.421978	0.577002	0.355649
FBgn0264560	24.6998	26.3056	24.5185	21.8272	21.3491	26.64
FBgn0264561	26.7493	32.9882	29.0103	25.0433	29.6149	27.2277
FBgn0264562	0.227495	0.187511	0.259747	0.355022	0.301571	0.245683
FBgn0264563	0	0	0	0	0	0
FBgn0264564	0.512615	1.64343	0.204461	0.716865	0	0
FBgn0264565	0	0	0	0	0	0
FBgn0264566	0.0406918	0.0745522	0	0.113812	0	0
FBgn0264567	0	0.174189	0.151679	0.177279	0.0877567	0.101848
FBgn0264568	0.236609	0.289015	0	0	0.218396	0.0844885
FBgn0264569	0.181718	0.041616	0.217428	0	0.16773	0.0973315
FBgn0264570	0	0	0	0	0	0.0796809
FBgn0264571	3.7078	2.81095	5.60931	4.64883	3.5404	3.83498
FBgn0264572	1.48949	1.68763	2.12616	1.27904	1.44723	1.46969
FBgn0264573	0	0	0	0	0	0
FBgn0264574	46.9959	41.443	40.8385	35.4325	35.4464	36.7051
FBgn0264598	18.7533	23.8913	22.422	20.2871	14.5335	16.9897
FBgn0264599	0	0	0	0	0	0
FBgn0264600	0	0	0	0	0	0
FBgn0264601	0	0.0503155	0.0438134	0	0.0506981	0
FBgn0264602	0.790279	1.38755	0.420259	0.49119	0.486297	0.634934
FBgn0264603	0	0	0	0	0	0
FBgn0264604	0	0	0	0	0	0
FBgn0264606	36.045	35.4575	35.3843	33.9405	34.354	36.6675
FBgn0264607	304.482	262.867	271.755	291.532	245.343	271.408
FBgn0264616	13.5256	26.3293	16.1837	9.45756	10.9239	18.1392
FBgn0264617	6.19682	10.2072	9.28709	7.86452	7.20852	11.101
FBgn0264618	6.79707	2.1896	4.08951	8.17221	4.05124	6.71006
FBgn0264672	5.37481	4.74648	3.89713	4.49631	5.98495	5.37309
FBgn0264674	0.590179	0.216255	0.282464	0.275115	0.10895	0.379334
FBgn0264675	0.304142	0.119476	0.242502	0.202453	0.240525	0.0931889
FBgn0264676	0	0	0.0319621	0	0	0.0215265
FBgn0264677	0	0	0	0	0	0
FBgn0264678	7.79949	5.01795	9.4382	5.90224	4.49488	5.67027
FBgn0264679	0.0404401	0.0370454	0.0645164	0	0.0373271	0
FBgn0264691	11.5713	13.3344	12.842	11.1007	14.1169	12.0004
FBgn0264693	74.4798	68.1714	66.8044	62.8137	62.1543	62.2798
FBgn0264694	9.40524	8.87293	6.66254	7.1981	8.29254	7.2181
FBgn0264695	217.117	231.121	216.24	197.745	196.676	220.936
FBgn0264696	0	0	0	0	0	0
FBgn0264697	0	0	0	0	0	0
FBgn0264698	0	0.827321	0	0	0	0
FBgn0264699	1.26126	1.76609	1.55223	1.67983	1.397	1.83364
FBgn0264700	0	0	0	0	0	0
FBgn0264701	0.295075	0	0.470751	0.826024	0.544723	1.26529
FBgn0264702	0	0	0	0	0	0
FBgn0264703	0	0	0	0	0.0670331	0
FBgn0264704	1.31994	4.53396	2.76387	2.30719	2.58856	1.59047
FBgn0264705	0.240602	0	0.127949	0	0	0
FBgn0264706	0.942258	0.647372	0.37581	1.97657	0.652294	0.757038
FBgn0264707	25.0319	21.4524	24.4798	27.5322	24.1221	25.0806
FBgn0264708	0	0	0	0	0	0
FBgn0264709	0.487393	0.255185	0.388783	0.324572	0.321339	0.447527
FBgn0264710	0	0	0.027604	0	0	0
FBgn0264711	0.0218497	0.0300305	0.0697326	0.0305632	0.0504313	0.046818
FBgn0264712	14.1626	14.8856	14.4634	14.6514	14.4355	13.7868
FBgn0264713	0.152907	0	0.121971	0	0.141137	0.1638
FBgn0264714	0	0	0	0	0	0
FBgn0264715	0	0	0	0	0	0
FBgn0264716	0	0	0	0	0	0
FBgn0264717	0	0	0	0	0	0
FBgn0264719	0	0	0	0	0	0
FBgn0264720	0	0.102138	0	0	0.205829	0
FBgn0264721	3.12907	2.16573	3.60533	4.92693	3.85094	4.46932
FBgn0264722	0	0	0	0	0	0
FBgn0264723	0	0	0	0	0	0.165738
FBgn0264724	0	0	0.44348	0	0	0
FBgn0264725	0	0.25331	0	0	0	0.592443
FBgn0264726	0	0	0	0	0	0
FBgn0264727	12.4485	3.80119	1.98598	6.96352	3.06407	3.55609
FBgn0264738	0	0	0.0481646	0	0	0
FBgn0264739	0	0	0	0	0	0
FBgn0264740	0.92257	0.757492	0.430676	0.630135	1.81549	1.2409
FBgn0264741	0	0.086905	0.355724	0.350192	0.52904	0.305678
FBgn0264742	0	0	0.830502	0	0.71477	0
FBgn0264743	92.4833	75.7432	83.2457	96.4867	92.1155	99.6874
FBgn0264744	1.36577	1.5639	1.3229	1.04594	1.30566	1.41081
FBgn0264745	1.52567	1.65171	1.71485	1.97195	1.2162	1.52292
FBgn0264746	8.4977	6.68597	6.86161	9.18616	4.86011	6.03649
FBgn0264747	0.130181	0.31801	0.0398733	0.161825	0.0801065	0.0929714
FBgn0264748	10.7196	6.82312	6.82457	9.71245	5.57433	6.46943
FBgn0264750	44.4941	29.6608	33.8072	47.0142	28.1137	26.0327
FBgn0264751	16.2534	10.6165	9.0191	6.58833	10.1754	12.415
FBgn0264753	19.3513	20.3207	29.3483	31.0177	21.3945	20.5181
FBgn0264775	0	0	0	0.131937	0	0
FBgn0264776	139.928	147.566	114.787	92.2115	67.4222	86.3254
FBgn0264785	32.7626	47.2714	40.6165	34.6708	34.6519	35.8203
FBgn0264786	0	0	0	0	0	0
FBgn0264787	0	0	0	0	0	0
FBgn0264788	0.555625	0.470425	0.456641	0.447376	0.326362	0.496006
FBgn0264789	3.28547	1.0378	1.58387	1.56301	0	1.80979
FBgn0264790	0	0.0773853	0	0.157516	0	0
FBgn0264791	0.620113	0.757413	0.164884	0.192713	0.572379	0.66429
FBgn0264792	0	0	0	0	0	0
FBgn0264793	3.49553	2.47586	2.29964	1.98223	2.76078	3.01108
FBgn0264794	27.3058	29.1729	29.4158	28.2993	24.8694	26.5338
FBgn0264810	0	0	0	0	0	0
FBgn0264815	62.7416	80.8689	73.9151	60.1119	68.5197	60.4229
FBgn0264816	2.44085	3.58862	3.6218	2.85818	3.46849	2.31098
FBgn0264817	6.5783	9.24717	7.64532	7.87759	8.09586	7.41146
FBgn0264818	0	0	0	0.470404	0.465719	0.540502
FBgn0264819	1.60682	0.53524	0.116589	0	0.404683	0
FBgn0264820	0	0.250677	0	0	0	0.294239
FBgn0264821	5.87304	8.89688	6.55223	8.15109	7.40873	6.44658
FBgn0264822	45.3595	35.5412	32.2411	33.1119	24.2185	34.3921
FBgn0264823	0.222823	0.101988	0.177748	0.41578	0.411484	0.477739
FBgn0264824	0	0	0	0	0	0
FBgn0264825	0	0	0	0	0	0
FBgn0264826	0.100561	0.229751	0.160431	0	0	0.134336
FBgn0264827	0	0	0	0.0347962	0.0688991	0
FBgn0264828	0	0	0	0	0	0.0861783
FBgn0264829	0	0.122196	0.0532025	0	0.123125	0
FBgn0264830	2.96061	0	0.590403	0	0.683177	0
FBgn0264831	0	0	0	0	0	0
FBgn0264832	0	0	0	0	0	0
FBgn0264833	0.313124	0.095623	0.41629	0	0	0
FBgn0264834	2.02624	1.55677	1.77271	2.37659	1.99093	1.75048
FBgn0264835	0.412802	0.0840335	0.329284	0.128286	0.529203	0.368508
FBgn0264836	0.34473	0	0	0	0	0
FBgn0264837	0	0.458251	0.399069	0	0	0
FBgn0264838	0.808284	0.17087	0.69435	0.115927	0.185835	0.199816
FBgn0264839	0.478006	1.45158	0.885923	0.444122	2.05558	1.02227
FBgn0264840	0	0.0614901	0	0	0	0
FBgn0264841	0	0	0	0	0	0
FBgn0264842	0.274055	0	0.131165	0.153303	0.101184	0.0587488
FBgn0264843	0.28863	0.264411	0.920935	1.34546	0.266412	0.309366
FBgn0264844	0	0	0	0	0	0
FBgn0264845	0.140308	0.0142811	0.0248712	0.232551	0.0287794	0.100202
FBgn0264848	18.3405	11.9844	13.8372	12.0041	15.0944	16.0991
FBgn0264855	39.6533	36.9907	37.1857	37.8253	35.8848	37.4053
FBgn0264857	0	0	0	0.0609746	0	0
FBgn0264862	0.65668	0.657953	0.687514	0.497436	0.700839	0.813378
FBgn0264863	0.479806	0.181577	0.411091	0.591352	0.219549	0.382204
FBgn0264864	0	0	0	0	0	0
FBgn0264865	0	0	0	0	0	0
FBgn0264866	0.446955	0	0	0	0.137517	0
FBgn0264867	0.112455	0	0	0	0	0.120467
FBgn0264868	0	0	0	0	0	0
FBgn0264869	0.200368	0.183548	0.159829	0	0	0
FBgn0264870	0	0	0	0	0	0
FBgn0264871	0	0	0	0.150154	0.148659	0
FBgn0264872	0	0.213866	0	0.21766	0	0.250095
FBgn0264873	0	0	0	0	0	0
FBgn0264874	2.61152	1.25056	1.46768	0.664022	0.931329	0.508649
FBgn0264875	0	0.120505	0	0	0.121421	0
FBgn0264876	0.20347	0.74556	0.324607	0.474241	0.0939036	0.980841
FBgn0264877	0	0.180681	0.157337	0.0612433	0	0.0703634
FBgn0264878	0.863926	0.791391	1.08809	0.381539	0.545618	0.487105
FBgn0264879	0.125449	0	0	0	0	0
FBgn0264880	0	0	0	0	0	0
FBgn0264882	0	0	0	0	0	0
FBgn0264883	0	0	0	0	0	0
FBgn0264884	0	0	0	0	0	0
FBgn0264885	0	0	0	0	0	0
FBgn0264886	0	0	0	0	0	0
FBgn0264887	0	0	0	0	0	0
FBgn0264888	0	0	0	0	0	0
FBgn0264889	0	0	0	0	0	0
FBgn0264890	0	0	0	0	0	0
FBgn0264891	0	0	0	0	0	0
FBgn0264892	0	0	0	0	0	0.0437325
FBgn0264893	0	0.2371	0.206461	0.482715	0.956466	0.554884
FBgn0264894	67.9654	56.6574	59.0071	54.7026	61.0329	67.5313
FBgn0264895	23.0821	18.2629	21.5713	23.4316	20.101	24.4475
FBgn0264896	0.170325	0.0520091	0.0905764	0	0	0
FBgn0264897	0	0	0	0	0	0
FBgn0264898	0.346955	0.317831	0	0	0	0.371672
FBgn0264899	0	0	0	0	0	0
FBgn0264900	0	0.289642	0	0	0	0
FBgn0264901	0.628157	1.43857	0.751602	1.6105	0.725037	0.336526
FBgn0264902	1.73599	1.1927	3.11572	1.61848	1.20177	1.39475
FBgn0264903	0	0	0	0	0	0
FBgn0264904	1.27318	1.66615	1.01559	1.52614	1.34305	1.36388
FBgn0264905	0	0	0	0	0.145788	0
FBgn0264906	1.52642	3.53165	5.71985	0.817518	0	3.58971
FBgn0264907	5.51275	6.45755	5.33223	6.01178	5.80002	5.79321
FBgn0264908	23.7268	28.2078	27.1164	27.7249	24.4514	25.6033
FBgn0264909	0.789809	0.361755	0.630014	0.368173	0.364506	1.26911
FBgn0264911	0.394945	0.506509	0.189024	0.294569	0.218726	0.32777
FBgn0264912	0	0.787932	0	0	0	0.921408
FBgn0264914	0	0.079836	0	0	0	0
FBgn0264915	0	0	0	0	0.0541084	0
FBgn0264916	6.42	9.08896	5.1211	4.35304	5.65645	6.25214
FBgn0264922	206.841	120.983	134.119	126.541	133.772	115.128
FBgn0264939	0	0	0	1.12714	0	1.29511
FBgn0264940	0.0556866	0	0	0	0	0
FBgn0264941	0	0	0	0	0	0
FBgn0264942	0.310721	0.0959998	0.413052	0.675794	0.095628	0.443824
FBgn0264943	0	0	0	0	0	0
FBgn0264944	0.746623	0.341975	0	0	0	0.399906
FBgn0264945	0	0	0	0	0	0
FBgn0264946	0	0	0	0	0	0
FBgn0264947	0.178763	0.0204697	0.213893	0.249994	0.061876	0.191498
FBgn0264948	0	0	0	0	0	0
FBgn0264949	0	0	0	0	0	0
FBgn0264950	1.93252	1.74501	2.3123	1.54433	1.12123	1.21265
FBgn0264951	10.8184	0.550572	0.958848	1.68102	2.77379	4.50688
FBgn0264952	33.641	5.77821	2.79528	5.88072	5.82214	28.5298
FBgn0264953	22.426	21.9677	22.8325	24.0268	19.9375	22.0453
FBgn0264954	0.0745375	0	0.0148643	0	0.0859998	0.0998094
FBgn0264955	0.614095	0.281273	0.48985	0.572526	0	0.657843
FBgn0264956	0	0	0	0	0	0.0399814
FBgn0264957	0	0	0	0	0	0
FBgn0264958	27.7925	14.0133	27.3779	43.3373	31.1511	38.9219
FBgn0264959	39.6398	47.0418	43.1597	35.7696	39.3545	37.6306
FBgn0264960	5.57114	6.67493	8.20452	7.99081	6.72455	7.80434
FBgn0264961	0	0	0	0.132483	0	0
FBgn0264962	75.4169	53.973	56.8342	56.4525	52.743	68.8442
FBgn0264975	56.8587	98.2535	88.4963	71.5376	81.2908	63.9571
FBgn0264978	19.6463	24.5718	22.5466	18.4147	23.2353	18.6334
FBgn0264979	10.3443	11.105	9.85295	9.78882	11.4663	9.78711
FBgn0264980	0	0	0	0	0	0
FBgn0264982	4.51288	12.58	12.4527	10.5435	12.2972	13.6484
FBgn0264983	0	0	0	0	0	0.0831095
FBgn0264984	0.464148	0.425186	0.740482	0.721215	0.428419	0.331476
FBgn0264985	0	0	0	0	0	0
FBgn0264986	7.00215	4.79925	4.70144	4.6026	3.76629	5.61225
FBgn0264987	18.4465	10.8279	20.0002	23.3758	16.3654	14.0051
FBgn0264988	0	0.827321	0	0.841999	0	0
FBgn0264989	13.467	3.90659	7.69867	12.7647	4.14346	8.89626
FBgn0264990	0	0	0	0	0	0
FBgn0264991	0	0	0	0	0	0
FBgn0264992	0	0	0.136312	0	0	0
FBgn0264993	0	0	0	0	0	0
FBgn0264994	0	0	0	0	0	0
FBgn0264995	0.290215	0	0	0	0	0.31089
FBgn0264996	0	0	0	0	0	0
FBgn0264997	0	0.13381	0	0	0	0
FBgn0264998	0.243221	0.111402	0.194012	0.113379	0	0
FBgn0264999	0	0.0857655	0.0373412	0.087287	0.129626	0.0501471
FBgn0265000	0	0	0	0	0	0
FBgn0265001	0.0357897	0.163927	0.171292	0	0.231243	0.153358
FBgn0265002	3.12637	2.83698	2.92806	2.83243	2.47152	3.60142
FBgn0265003	28.0361	42.0786	40.4263	34.3623	32.517	29.1525
FBgn0265011	0	0	0	0	0	0.0154668
FBgn0265017	0.146876	0.134547	0.065089	0.0304298	0.0903802	0.244751
FBgn0265038	0	0	0	0	0	0
FBgn0265039	0	0	0	0	0	0
FBgn0265040	0.483072	0.331891	0.385336	0.33778	0	0.258743
FBgn0265041	2.24367	3.95256	4.13028	2.57452	2.86748	4.62213
FBgn0265042	8.08316	6.85784	8.08337	11.4805	8.96828	7.08562
FBgn0265043	0	0	0.249784	0.145971	0	0.167723
FBgn0265044	2.16759	0.730251	2.0204	2.39978	1.32445	1.74151
FBgn0265045	30.5951	24.3683	24.749	25.9195	27.3008	30.3748
FBgn0265046	1.98361	1.32153	2.3015	2.85806	1.16513	0.579523
FBgn0265047	0	0	0	0.0532208	0	0
FBgn0265048	43.0571	49.4696	44.0683	41.5697	31.4882	35.3732
FBgn0265049	0.131393	0.481447	0.209614	0	0.242561	0
FBgn0265050	1.88202	1.49106	1.70411	1.7072	1.5024	0.762844
FBgn0265051	0	0	0	0	0	0
FBgn0265052	64.834	83.2299	67.6732	65.9795	79.3801	67.2412
FBgn0265053	0	0.338587	0	0	0.341189	0.19799
FBgn0265058	0	0.157691	0.137321	0.481775	0	0.276696
FBgn0265059	1.04793	0.28799	0.417957	0.586198	0.193453	0.336776
FBgn0265060	0.174303	0.159672	0.347596	0.0812524	0.160886	0
FBgn0265061	0	0	0.0834241	0	0	0
FBgn0265062	0	0	0	0	0	0
FBgn0265063	0	0	0	0	0	0
FBgn0265064	0	0	0	0	0	0
FBgn0265065	0.288903	0.352869	0.230452	0.269347	0.0888881	0.515807
FBgn0265066	0.716306	0.59056	0.857074	0.400692	0.330584	0.613869
FBgn0265067	1.11551	1.66841	0.889244	0.40786	0.964841	1.0456
FBgn0265068	1.53011	1.10516	1.0797	1.04247	1.52097	1.07173
FBgn0265069	0	0	0	0	0	0
FBgn0265070	3.07996	2.2343	1.57634	3.00426	1.84047	2.67001
FBgn0265071	0.16342	0.299404	0	0.304716	0.15084	0
FBgn0265072	0	0	0	0	0	0
FBgn0265073	0.190165	0	0	0	0	0
FBgn0265074	0.0994136	0.637692	0.237901	0.278053	0.275283	0.106513
FBgn0265075	0	0	0	0	0.160363	0.186144
FBgn0265076	0	0	0	0	0	0
FBgn0265077	0	0	0	0.0542876	0	0
FBgn0265078	0	0	0.0891289	0	0	0
FBgn0265079	0	0	0	0	0	0
FBgn0265080	0	0	0	0	0	0
FBgn0265081	0	0	0	0	0	0
FBgn0265082	35.5786	42.0606	39.6633	31.5515	33.253	32.7931
FBgn0265083	12.5045	11.3521	11.4456	8.38227	18.9823	13.0632
FBgn0265084	221.551	145.481	83.8941	69.5088	116.336	190.073
FBgn0265085	0.0728279	0	0	0	0	0
FBgn0265086	2.06908	1.46463	1.80051	1.31524	1.38895	0.705244
FBgn0265087	0.242098	0	0	0	0	0
FBgn0265088	3.28958	4.82152	2.09923	5.52044	3.03636	5.63829
FBgn0265089	0.0623241	0	0.0497147	0.290527	0.115053	0.267056
FBgn0265095	0	0	0	0	0	0
FBgn0265096	0	0	0.0417939	0	0	0
FBgn0265097	0	0	0	0.422136	0	0.242521
FBgn0265098	0	0	0	0	0	0
FBgn0265099	0	0	0	0	0	0
FBgn0265101	30.1672	25.5217	23.875	23.5479	27.0261	24.3956
FBgn0265102	1.20557	1.09076	1.29411	0.943609	0.93421	1.59443
FBgn0265103	0.0541301	0.644621	0.172714	0.100932	0.199853	0.0579864
FBgn0265104	1.1445	1.18146	1.05404	1.44253	1.24939	0.89741
FBgn0265105	0.052242	1.05473	0.876683	0.439062	0.0482207	0
FBgn0265106	0	0.0576171	0.259765	0	0	0.0224592
FBgn0265107	0	0.9276	0	0	0	0
FBgn0265137	43.6561	43.9122	38.8356	39.3061	28.4645	33.8874
FBgn0265138	0.219935	0	0.0877189	0.153786	0.101503	0
FBgn0265139	0.119973	1.86083	0.918397	0.976604	0.334776	0.413956
FBgn0265140	16.3604	18.0861	17.5207	16.1734	14.2008	16.3174
FBgn0265141	0.0474554	0	0	0	0	0.101667
FBgn0265142	0	0	0	0	0	0
FBgn0265143	0	0	0	0	0	0
FBgn0265144	0.508967	0	0	0	0	0
FBgn0265145	0	0	0	0	0	0
FBgn0265146	0	0	0	0	0	0
FBgn0265147	0	0	0.124121	0	0	0
FBgn0265148	0	0	0	0	0	0
FBgn0265149	0.148764	0	0.118666	0.208041	0.274625	0.318723
FBgn0265150	0.0945594	0	0	0	0.0872805	0.101296
FBgn0265151	0	0	0	0.244928	0	0
FBgn0265152	0	0.136479	0	0	0	0
FBgn0265153	0.0528711	0.048433	0	0	0.0488013	0
FBgn0265154	0	0	0	0	0	0
FBgn0265155	0	0	0	0	0	0.108982
FBgn0265156	0	0	0	0	0	0
FBgn0265157	0	0	0	0	0	0
FBgn0265158	0	0	0	0	0	0
FBgn0265159	0	0	0	0.0295092	0.0584305	0
FBgn0265160	0	0	0	0	0	0
FBgn0265161	0.134942	0.0618075	0	0	0.0622775	0.0722778
FBgn0265162	0	0.215779	0	0.219607	0	0
FBgn0265163	0	0	0	0	0	0
FBgn0265164	0	0	0	0	0	0
FBgn0265165	0	0	0	0.524087	0	0
FBgn0265166	0	0	0	0	0	0
FBgn0265167	0	0	0	0	0	0
FBgn0265168	0.0977372	0.0895329	0.0779629	0.0455606	0	0.05235
FBgn0265169	0	0	0	0	0	0
FBgn0265174	6.55037	7.32781	6.967	6.34098	7.23398	7.16551
