FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0037770	6.1289	5.68334	6.51655	6.91236	7.56505	6.73887
FBgn0037766	13.0172	13.4258	13.741	16.7161	12.5157	13.3637
FBgn0037765	0	0	0	0	0	0
FBgn0037763	0	0	0	0	0.134814	0
FBgn0037760	13.4604	14.7066	14.813	15.8083	15.2588	14.0919
FBgn0037758	34.8565	35.8876	31.8086	37.0747	38.9007	36.9062
FBgn0037755	17.1213	16.0842	13.8759	20.5672	15.6908	15.0209
FBgn0002868	919.537	862.046	746.548	402.587	703.468	1000.29
FBgn0037750	0.998245	0.815236	0.609312	0.535259	1.41648	0.668872
FBgn0037749	14.401	13.9729	14.0264	13.6848	12.1017	15.3049
FBgn0024330	3.82219	4.91436	3.58126	3.28847	3.48573	4.44787
FBgn0037742	0.118431	0.073058	0.122932	0.079949	0.173123	0
FBgn0037741	3.00196	2.40116	2.81851	2.68877	2.7453	2.17109
FBgn0037739	9.76131	8.76972	7.45836	7.12613	8.4604	7.035
FBgn0037736	26.2133	26.8793	24.8341	31.7092	27.7442	23.5405
FBgn0037772	0.0456586	0.0422537	0.0236967	0.0693591	0.0500556	0.0709125
FBgn0027524	4.19964	4.6244	4.35922	2.79948	4.2544	4.01806
FBgn0037778	3.54383	2.7724	2.65457	2.40494	3.40447	2.83708
FBgn0037780	14.034	12.2964	12.1884	10.6399	13.7764	13.6777
FBgn0051410	0.104129	0.289092	0	0.316361	0.228314	0.323446
FBgn0037783	0	0	0	0	0	0
FBgn0041105	0.297621	0.17706	0.286864	0.150704	0.163141	0.17609
FBgn0037788	30.21	35.3098	33.6221	28.0028	33.162	27.1111
FBgn0051477	0.214801	0.198785	0.445936	0.435074	0.235485	0.222405
FBgn0037796	33.0451	45.8643	40.8721	42.6991	36.6374	24.1391
FBgn0040238	19.6364	21.228	17.1645	15.6427	16.6019	15.787
FBgn0037794	3.36997	2.72576	2.47891	1.82735	2.26906	2.91231
FBgn0037792	2.13892	2.30861	2.06193	1.89591	2.04896	2.01478
FBgn0004889	38.7288	50.7889	53.9355	59.8232	35.2602	33.045
FBgn0001321	3.13753	4.08648	3.51809	2.96169	2.44174	2.50664
FBgn0028734	25.4154	26.5639	27.9445	26.0963	27.4047	28.2514
FBgn0037786	0.223641	0.206963	0.425588	0.339729	0.081726	0.0771862
FBgn0037782	0	0	0	0	0	0
FBgn0037781	0	0.0423964	0.0951071	0	0.0502246	0.0948693
FBgn0037779	11.1821	10.0715	10.8621	9.0231	9.37445	9.03945
FBgn0037777	4.88245	3.66142	3.23302	2.38703	3.5069	3.83505
FBgn0053208	32.4129	31.5221	28.7157	29.9956	33.0922	40.0431
FBgn0051407	0	0	0	0.0863083	0.27298	0.0896887
FBgn0037773	1.74924	1.5768	2.15105	1.81881	2.17087	1.93387
FBgn0045473	0.0964692	0.0446376	0.0500674	0.0488482	0	0.0998844
FBgn0037797	0.0732386	0.203331	0.0760215	0.14834	0	0
FBgn0037801	9.80251	9.39548	11.7321	7.74902	11.8065	7.26693
FBgn0040078	4.04063	4.04332	3.37579	3.02744	4.32171	4.79593
FBgn0037809	1.19744	1.44058	0.745762	0.606334	1.37839	1.61178
FBgn0037810	2.92593	2.9034	2.81067	2.16557	3.34916	2.58038
FBgn0037811	0	0	0.0225366	0	0	0
FBgn0051406	0	0	0	0	0	0
FBgn0015396	4.76467	4.03383	4.21201	4.45411	4.72126	4.20148
FBgn0020379	4.1366	4.69588	5.18922	4.37382	5.17862	5.00747
FBgn0037807	6.94847	7.63168	5.6916	7.94272	8.05784	10.4731
FBgn0011970	0	0	0	0	0	0
FBgn0037802	1.83614	2.33035	1.797	1.64699	1.61037	1.62956
FBgn0037798	11.2634	10.8879	8.62383	7.17152	12.0424	10.5652
FBgn0025879	26.6359	25.8294	20.888	17.8668	27.1233	26.7939
FBgn0045443	0.0347484	0.0964888	0.0360694	0.0703907	0.190514	0.0359792
FBgn0037815	1.86013	2.43866	1.68945	1.09888	2.2092	2.64822
FBgn0037817	15.7181	15.5136	15.0899	15.269	16.1224	15.5411
FBgn0037816	1.29449	1.27963	1.43529	0.834245	1.51591	1.55355
FBgn0024957	28.5068	30.7148	35.0771	23.6416	26.5846	26.2834
FBgn0037814	4.27663	4.20345	4.27956	3.97719	3.93771	3.14014
FBgn0037824	0	0	0	0	0	0
FBgn0037827	0	0	0	0	0	0
FBgn0037831	13.637	13.3478	12.4368	13.694	13.1628	12.8805
FBgn0037832	0.0595739	0.0551313	0.123675	0.120663	0.130622	0.185049
FBgn0017577	0.425551	0.452889	0.397549	0.23703	0.723125	0.374524
FBgn0037835	218.166	228.871	166.221	122.125	128.502	78.1181
FBgn0037838	4.83957	4.40565	3.41268	4.95441	3.48903	3.97604
FBgn0037841	3.02514	2.79954	1.71957	1.53181	2.3689	1.71527
FBgn0037843	29.1884	31.7893	29.6798	29.6811	30.606	26.9738
FBgn0037844	0.226142	0.167422	0.281682	0.274822	0.297503	0.421466
FBgn0037848	7.56221	7.77284	6.76496	6.92499	8.39703	7.02046
FBgn0037849	7.99745	7.13379	6.96389	7.82921	7.50118	6.50945
FBgn0011768	14.4618	16.4267	18.5124	13.194	14.9762	21.0418
FBgn0037846	7.86028	10.1435	8.24365	7.3543	8.19979	8.392
FBgn0037845	7.38133	9.41144	8.85364	6.7277	6.51869	5.73198
FBgn0037842	6.04587	5.16045	6.82396	4.99333	6.1133	6.98922
FBgn0037837	0.111779	0	0	0	0.0551562	0
FBgn0037834	13.9322	14.3295	8.31728	9.5403	12.7414	12.7437
FBgn0010421	6.16343	8.26567	6.72292	5.50127	6.8715	8.38264
FBgn0051390	13.1377	8.92851	10.0146	9.77072	12.6775	15.0197
FBgn0051272	0.755854	0.816069	0.653812	0.688922	0.690537	0.600003
FBgn0037829	0	0.0602043	0	0	0	0
FBgn0004841	1.77712	1.56827	1.85995	2.05165	1.47372	2.25937
FBgn0037828	0	0	0	0	0	0
FBgn0037826	0	0	0	0.033223	0	0
FBgn0051373	0.460566	0.340976	0.191227	0.18657	0.201968	0.381497
FBgn0051278	0.999316	0.990853	1.3122	1.49363	0.547744	0.960785
FBgn0051467	1.1549	1.09846	0.73259	1.07212	1.01993	0.996488
FBgn0051391	0	0	0.0661559	0	0.0349359	0.0329953
FBgn0037819	59.3247	57.1537	51.3673	37.7886	24.4028	47.0719
FBgn0037818	3.66556	4.67371	5.03084	3.91842	3.48275	5.60865
FBgn0037856	7.17067	6.82935	6.34168	8.48305	6.41588	6.15936
FBgn0037857	0	0	0	0	0	0
FBgn0037855	7.46414	6.1299	6.70499	4.41253	6.55134	5.88835
FBgn0042094	6.34529	7.42885	6.58198	5.63671	6.26906	6.61472
FBgn0037853	2.16049	2.39925	1.55255	2.08698	2.00415	2.34022
FBgn0037852	7.65394	6.24258	6.77489	5.03377	5.97493	6.77616
FBgn0037850	0.523466	1.06574	0.543356	0.583137	0.401714	0.541998
FBgn0037862	0.0607557	0	0.0210214	0	0	0
FBgn0040257	0.30923	0.19078	1.14126	0.17398	0.263674	0.498054
FBgn0040259	22.3319	19.8755	17.524	13.7157	12.0948	19.278
FBgn0027584	35.9072	27.5759	33.6358	28.8789	23.9751	43.1709
FBgn0040252	0.121871	0.084587	0.0316244	0.06171	0	0.0630921
FBgn0037870	0	0	0	0	0	0.16287
FBgn0037874	321.966	307.331	318.801	282.128	289.079	339.493
FBgn0037876	1.60304	0.854135	1.26057	1.22987	2.28997	1.05623
FBgn0020910	355.633	349.55	336.795	278.576	312.672	450.455
FBgn0037879	1.01278	0.0976328	0.164269	0.13683	0.346987	0.769431
FBgn0037880	1.22913	1.72456	1.23468	0.762923	1.95605	1.51897
FBgn0037883	24.621	20.46	9.04042	9.66837	19.4637	21.504
FBgn0037885	1.6456	2.26716	1.85429	3.4988	1.2628	2.47977
FBgn0051441	5.22255	5.96297	4.34656	6.67079	6.08656	4.91916
FBgn0051388	8.21623	5.7498	4.89764	4.20733	6.90474	5.60052
FBgn0037889	0.0712767	0	0.0739851	0.0721834	0	0.2952
FBgn0037891	87.7602	74.1117	75.2817	69.8466	68.8526	78.0395
FBgn0037890	90.0545	92.84	87.588	78.2449	65.1403	64.9504
FBgn0037888	0	0.0635953	0	0	0.0753378	0
FBgn0037884	18.914	18.364	16.0481	16.4913	18.26	19.8862
FBgn0037882	4.37476	4.2572	3.6047	3.92799	3.46107	4.66972
FBgn0037881	4.47118	4.36763	4.45356	3.84199	4.53042	5.47119
FBgn0037878	7.16855	7.77484	5.82952	4.6695	6.85712	5.53129
FBgn0037877	4.48675	3.8148	4.04598	2.95349	4.30398	5.71989
FBgn0037875	6.64484	5.58358	4.85572	5.67958	4.72052	5.31142
FBgn0037873	100.575	96.4457	92.2145	62.5269	89.324	75.0252
FBgn0040250	0.0623649	0.0288571	0	0	0	0.0322864
FBgn0026315	10.8524	12.5679	8.77898	7.49071	6.11493	9.79281
FBgn0026314	133.856	93.0182	67.2234	33.4032	24.9872	87.9573
FBgn0040255	2.39792	1.3257	0.452553	0.409994	0.716959	3.1277
FBgn0040253	0.277058	0.160248	0.0718963	0.0701455	0	0.21515
FBgn0040251	2.66451	2.25511	2.2261	1.47975	1.78117	1.88263
FBgn0040256	13.2285	11.6993	23.0656	15.1456	15.3954	20.5452
FBgn0037860	0	0	0	0	0	0
FBgn0037892	6.04549	5.33644	3.66858	3.57924	5.71	6.54842
FBgn0011774	6.39484	6.09442	5.84204	7.0694	8.4164	6.59385
FBgn0037894	5.71534	5.24542	4.95193	4.84728	5.28186	6.17851
FBgn0037897	5.67041	5.84552	5.64633	6.06973	6.1731	6.14423
FBgn0037898	12.4045	12.0373	8.58864	6.43567	9.87339	12.7276
FBgn0037900	4.15288	4.91445	4.73488	3.61982	4.81424	4.79354
FBgn0037902	10.7529	9.38601	10.2461	7.45447	11.8628	11.5902
FBgn0046225	1.79533	2.04768	1.98396	1.31873	2.25037	2.41709
FBgn0037908	5.24611	5.34846	5.63316	3.94116	4.44038	5.53501
FBgn0037906	3.91736	4.72576	3.57703	2.31769	2.93599	1.09509
FBgn0051374	4.55537	4.14525	2.7577	3.38792	4.69888	6.17282
FBgn0037901	2.84473	3.00868	3.07335	3.02791	3.37327	3.48644
FBgn0037899	85.4134	68.9696	56.846	44.8612	65.0882	88.3505
FBgn0037896	12.8294	10.584	10.1718	9.34171	11.5548	15.2557
FBgn0037895	10.8161	8.86981	9.8098	6.77827	10.8598	11.4485
FBgn0026064	0.184877	0.242804	0.18995	0.0849864	0.18647	0.378828
FBgn0026063	0.0904509	0.256127	0.018927	0.223996	0	0.0912526
FBgn0037910	0	0	0.0948833	0	0	0
FBgn0037911	8.23552	6.81912	6.2145	5.89855	7.72184	7.57339
FBgn0037916	0	0	0	0	0	0
FBgn0037917	76.6596	71.9768	73.9186	69.1324	77.1974	61.847
FBgn0037920	2.28623	2.67994	1.74027	2.89414	1.62916	2.80115
FBgn0037922	7.36873	8.08791	5.60313	6.3778	6.01179	5.45605
FBgn0042205	7.52836	5.91249	3.67489	5.31628	6.24578	11.2078
FBgn0037924	3.54868	3.7657	4.35884	3.3183	4.13682	3.85803
FBgn0037926	7.5672	7.12866	6.0379	7.00393	7.92863	7.79931
FBgn0037930	8.94708	7.06818	3.96398	4.30945	3.46893	5.30975
FBgn0037933	43.1178	38.8447	36.2902	32.8812	44.8781	53.9496
FBgn0037939	0.025129	0	0.0782516	0	0	0.182131
FBgn0025821	0	0	0	0.14142	0	0.0722938
FBgn0037940	0	0	0	0	0	0
FBgn0037941	6.31778	6.19011	5.93143	8.00679	5.79378	5.35643
FBgn0037942	8.34763	6.73592	5.54759	5.4125	7.42166	6.64047
FBgn0037943	18.289	15.5682	13.4836	14.041	15.5946	21.6797
FBgn0037944	10.4614	9.92833	10.3257	12.6883	9.16466	11.2694
FBgn0002906	0.946466	1.28976	0.820491	0.90584	1.24285	0.947666
FBgn0037937	0	0.349025	0.0782963	0	0.0826942	0.0781005
FBgn0042110	0.138164	0.127861	0.0478046	0.233203	0	0.238425
FBgn0037936	17.8094	18.9631	13.049	15.1501	13.9198	8.80773
FBgn0037935	30.9672	30.7213	37.9949	25.0383	16.9747	18.3959
FBgn0037934	6.64599	4.94779	4.22004	5.3017	4.43673	6.74672
FBgn0011290	21.8031	21.0943	17.1387	18.7421	18.0157	19.2079
FBgn0037931	3.31518	2.92263	3.65848	2.65054	3.17535	2.47504
FBgn0037923	4.31797	3.99655	4.0116	3.85848	3.45644	4.01463
FBgn0037921	2.15262	1.81425	2.31416	2.06325	2.44424	1.15423
FBgn0051363	49.9901	47.0424	41.9273	42.0588	44.1122	46.4334
FBgn0037918	13.9508	12.5247	13.075	11.3339	13.8143	13.5333
FBgn0037915	0	0	0	0.0375716	0	0
FBgn0037950	13.5617	9.06615	8.06526	8.24044	11.0549	9.99271
FBgn0019624	188.85	155.944	145.684	97.1164	123.406	167.809
FBgn0003312	0.243746	0.169177	0.031626	0.0617118	0.26722	0.220829
FBgn0051368	3.92549	3.27305	3.4348	3.02264	3.95972	4.12045
FBgn0037964	0	0	0	0	0	0
FBgn0051211	26.0069	25.4654	20.857	15.6245	24.9203	25.5651
FBgn0013276	0	0.101941	0.068605	0	0	0
FBgn0000147	0.730992	0.676479	0.686504	0.246774	0.801371	0.828936
FBgn0037970	0.110204	0.152995	0.0571815	0	0	0.285314
FBgn0037976	19.0726	17.7854	16.1	18.4684	16.4588	18.1718
FBgn0037975	9.32679	12.4524	16.7404	9.69141	11.9824	15.592
FBgn0037974	7.68623	9.34946	8.39637	7.30813	7.83768	5.31715
FBgn0037973	14.6266	18.2544	21.1164	13.3523	18.0678	20.0504
FBgn0037972	0	0.261123	0.116434	0.142876	0.122974	0.754928
FBgn0013275	0.0658815	0	0.0227949	0.0667195	0.0240753	0.0682138
FBgn0037963	12.2895	12.0202	11.3328	10.1423	10.2052	11.5646
FBgn0037962	0.064902	0.060062	0	0.0657276	0.0711522	0.0672025
FBgn0037960	4.00047	4.00374	4.8067	4.05136	3.03209	2.52498
FBgn0037958	4.18121	5.30108	4.57879	5.80112	5.93611	6.01764
FBgn0037956	42.951	38.1217	38.1629	63.719	40.9109	48.4848
FBgn0037955	32.4592	31.9508	35.4344	27.1494	29.4077	42.772
FBgn0051116	30.8069	22.49	18.8719	15.736	25.9835	28.04
FBgn0025802	9.79056	9.88289	10.1626	9.5655	11.2246	9.62004
FBgn0037949	40.9442	37.6235	38.3802	39.5595	41.7661	38.5664
FBgn0017581	234.827	251.807	244.994	268.363	278.3	283.028
FBgn0037979	4.7409	4.80299	4.37714	4.24528	5.21113	4.61163
FBgn0037981	4.4527	3.04408	3.6642	2.72185	3.82604	2.74128
FBgn0037985	0	0	0	0	0	0
FBgn0051361	5.70591	6.46241	4.77598	6.01082	4.86734	6.4675
FBgn0011905	0	0	0	0	0	0
FBgn0037995	0.234404	0.108462	0.121655	0.0395643	0.0428296	0.283153
FBgn0037994	0	0	0	0	0	0
FBgn0037993	5.47385	5.07831	5.24037	6.59377	4.76588	4.16665
FBgn0037992	0.0867629	0.14812	0.127038	0.17574	0.0951178	0.179676
FBgn0037989	19.944	18.7829	18.0879	19.6132	18.5371	16.4328
FBgn0037988	0	0	0	0	0	0
FBgn0037987	0	0	0	0	0	0
FBgn0051358	0	0	2.85476e-05	0	0	0
FBgn0037980	2.87616	2.3815	1.79126	2.11557	2.58889	2.38238
FBgn0037978	11.521	11.3605	12.4839	8.4372	12.4461	9.53914
FBgn0051356	0	0	0	0	0	0
FBgn0038000	0	0	0	0	0	0
FBgn0038003	0	0	0	0	0	0
FBgn0038008	0.0651644	0.0804065	0	0.0219978	0	0
FBgn0003651	17.8142	19.889	19.0864	22.556	17.4289	19.3756
FBgn0038009	0.228083	0	0	0.230984	0	0
FBgn0038011	0.336436	0.367955	0.285725	0.154871	0.268244	0.158339
FBgn0038012	0	0	0	0	0	0
FBgn0038017	5.55481	7.27439	7.39773	4.82941	4.07898	5.20887
FBgn0010038	5.57171	6.81951	4.47749	3.64038	6.00976	4.83849
FBgn0010039	14.1499	12.8507	14.4139	9.43458	8.57525	10.1009
FBgn0010040	0.9141	0.845932	0.948833	0.462864	0.501065	0.283938
FBgn0010041	0.674621	1.66483	2.87883	1.89779	0.739588	1.70745
FBgn0010042	0	0	0	0.0837785	0	0
FBgn0010043	0	0.0798678	0	0	0	0
FBgn0010044	0.0789099	0.0730253	0.163816	0.639309	0.605563	0.326814
FBgn0038029	1.65166	1.45901	0.701351	0.608241	1.31688	0.855066
FBgn0053098	1.62747	0.683903	1.30442	0.748674	1.11883	1.0714
FBgn0038038	15.1178	18.8259	17.8617	12.1352	16.6501	19.404
FBgn0038039	17.0982	12.6077	10.0581	12.5744	12.7008	15.672
FBgn0082831	8.42145	7.69161	7.49267	5.89868	9.43351	7.51196
FBgn0038043	4.90627	5.23299	4.31584	3.45281	4.28477	4.21895
FBgn0038045	0.868223	0.848114	0.751011	0.53733	0.846075	0.549364
FBgn0038047	0.437871	0.592241	0.279698	0.40933	0.406186	0.418497
FBgn0038049	6.7238	5.1085	4.52361	5.08598	5.96075	7.13373
FBgn0043043	0	0.191716	0	0	0	0.0857998
FBgn0029512	11.3049	12.7561	12.7123	9.94228	13.2089	13.7073
FBgn0038046	8.76459	7.88251	7.56	6.66748	9.24775	9.84177
FBgn0004103	108.759	97.0615	89.4984	103.964	84.8736	125.292
FBgn0038042	7.09049	6.38317	5.95802	3.9567	5.18221	6.79214
FBgn0000455	13.4764	12.4712	12.3141	10.2281	11.0047	15.8098
FBgn0038037	176.788	147.435	143.369	164.676	138.303	179.671
FBgn0038034	12.1955	8.36807	7.76305	10.7672	8.3705	9.25458
FBgn0038028	0.124248	0.0574908	0	0	0.136213	0.19297
FBgn0038020	22.1968	22.751	25.0859	17.5777	14.8202	15.7249
FBgn0042206	6.12613	9.18194	9.01185	7.37667	7.90483	9.21139
FBgn0038018	0	0	0	0	0	0
FBgn0038016	12.4609	11.568	12.5951	10.7788	12.1271	11.0202
FBgn0038014	0	0	0	0.193769	0.0699204	0.0660364
FBgn0038013	3.14404	2.81016	2.25657	3.38543	2.01032	3.76113
FBgn0051432	0	0	0	0	0	0
FBgn0038007	0.151955	0.112498	0.0946373	0.184665	0.233224	0.251735
FBgn0038006	0.104425	0.225488	0.036131	0.0352512	0.0381605	0.108122
FBgn0038005	0.211308	0	0.0365561	0	0.0772189	0.0364647
FBgn0011270	0	0	0	0	0	0.0561005
FBgn0038001	0	0.0621681	0	0	0.0736471	0.069556
FBgn0037999	1.60727	1.82208	1.91859	0.895242	1.36559	1.83059
FBgn0037998	11.0205	10.1638	9.0279	8.84066	11.0185	12.0691
FBgn0037996	0.0288531	0.160208	0	0	0	0
FBgn0038052	0.127498	0.35397	0.264685	0.2152	0.23296	0.0880077
FBgn0038053	37.8015	37.4408	36.8389	34.22	36.2288	48.684
FBgn0038054	0.0900353	0.583247	0.467282	1.00299	0.493529	1.02545
FBgn0038055	7.40919	5.85255	5.27731	4.01858	6.59332	8.0888
FBgn0038057	4.16639	3.50452	3.18098	3.80093	4.83186	4.5991
FBgn0051354	0	0	0	0	0	0.0462176
FBgn0013278	0.424054	0.309814	0.532834	0.542461	0.36702	0.277305
FBgn0013279	0.394565	0.162285	0.295792	0.421783	0.312406	0.408533
FBgn0028374	16.9253	16.3557	12.1306	10.6108	15.7782	19.9087
FBgn0038065	36.346	33.4468	26.8193	23.7512	29.6451	31.0152
FBgn0260444	2.11407	2.86117	2.58795	2.27563	2.53191	2.38982
FBgn0042207	0.0970557	0.314363	0.0503718	0.245726	0.0532011	0.301475
FBgn0038067	0	0.0846705	0.09497	0	0	0.0473663
FBgn0038068	0	0	0.044036	0	0	0
FBgn0038069	0	0	0	0	0	0
FBgn0038071	5.75681	5.38626	5.93161	7.11607	6.3576	6.77143
FBgn0038072	8.20613	7.0262	7.69026	7.84671	5.33908	6.9893
FBgn0038073	0	0	0	0	0	0.0132598
FBgn0038074	1.15343	1.23595	0.756159	0.245915	0.465869	0.565701
FBgn0011745	27.9522	30.5868	27.446	18.4383	30.5198	24.7178
FBgn0038079	0.287697	0.335584	0.446671	0.564621	0.30801	0
FBgn0016693	37.9416	37.0261	40.5872	33.4524	39.8155	42.9271
FBgn0038080	7.06526	3.98952	3.10751	4.24457	3.6759	5.57953
FBgn0038082	0.0634808	0.0293734	0.0329464	0.0964324	0.034797	0.0328641
FBgn0038084	3.56621	3.32212	2.79468	3.97034	3.00344	2.44534
FBgn0038083	0.947471	2.72115	1.79738	1.15804	1.18198	0.811873
FBgn0002719	129.465	172.51	208.273	135.616	120.378	145.21
FBgn0002905	0.515996	0.449008	0.551591	0.577155	0.506585	0.709693
FBgn0038078	0.11598	0	0	0	0	0
FBgn0051347	0	0	0	0	0	0
FBgn0005355	9.81961	10.2947	9.69379	9.80543	9.71131	12.9046
FBgn0001296	20.2837	16.5802	17.4203	12.5738	14.1284	15.9496
FBgn0038076	0.759734	0.947627	0.788602	1.10392	0.651833	0.376215
FBgn0026207	3.11879	3.07363	3.46853	2.89184	3.48574	3.5018
FBgn0038070	0.700326	1.15531	0.726936	0.925088	0.901293	0.567484
FBgn0005671	428.593	426.612	387.699	349.435	401.222	324.729
FBgn0052865	0.0828662	0.0766866	0	0.377641	0.0454232	0.257399
FBgn0013277	0.0451209	0.020878	0	0	0.0247331	0.0700774
FBgn0038058	10.2684	8.72163	8.46848	9.022	8.68713	7.79191
FBgn0038056	2.70479	3.01175	2.86628	2.56344	3.27955	3.19944
FBgn0038051	0.298821	0.395053	0.443108	0.432317	0.327598	0.574599
FBgn0038089	0	0.0495809	0	0	0	0.055473
FBgn0038092	15.7679	12.598	15.0516	13.8545	12.2718	11.4443
FBgn0038090	0	0	0	0	0	0
FBgn0038088	41.4516	42.0704	40.9264	55.3784	55.1524	47.0788
FBgn0051345	10.338	8.77455	6.41311	7.61984	5.02971	4.7503
FBgn0038095	0.189691	0.0877744	0.0984505	0.12807	0.277277	0.0982031
FBgn0038099	0.0855797	0.0263992	0.118442	0	0	0.236292
FBgn0038100	74.4027	67.2005	87.291	74.8555	66.8452	59.5717
FBgn0051342	20.2051	18.0227	18.7051	19.9274	18.7995	17.6671
FBgn0038106	5.02734	4.27178	4.88629	3.14735	4.91023	5.01604
FBgn0038108	8.3568	7.97229	8.66247	7.10103	8.31918	9.22869
FBgn0038109	0	0	0	0	0	0
FBgn0002354	6.02182	4.17956	4.54591	4.57381	4.2011	5.24307
FBgn0003308	6.86701	6.83716	7.47652	5.51189	7.31249	10.4913
FBgn0038113	4.04702	4.28577	4.2441	2.74642	3.84214	2.67833
FBgn0038114	0	0	0	0	0.0462229	0
FBgn0001217	0	0.0224654	0.0251981	0.0737534	0	0
FBgn0051157	0	0	0	0	0.046758	0
FBgn0004666	1.63696	2.07769	2.08197	1.50705	1.62077	1.72504
FBgn0038118	0.451686	0.643016	0.408685	0.246282	0.469793	0.527565
FBgn0038115	20.2747	14.3826	21.0085	13.2353	20.8332	24.3206
FBgn0003450	0	0.0369421	0	0	0.0873513	0
FBgn0038110	12.8211	11.3888	11.1718	9.8141	11.7053	10.4335
FBgn0038105	9.11591	8.61186	13.6415	8.19328	8.61964	11.6017
FBgn0041710	2.6706	1.89758	3.38566	2.36088	2.47149	2.70093
FBgn0038102	0	0	0	0	0	0
FBgn0038098	1.17487	0.849687	0.747637	0.67969	1.09235	1.0395
FBgn0040493	10.9648	13.4538	12.1176	8.89448	12.3796	12.8498
FBgn0038097	0	0	0	0	0	0
FBgn0038122	0	0	0	0	0	0.0834917
FBgn0038124	0	0	0	0	0	0
FBgn0038125	0	0	0	0	0	0
FBgn0040551	49.5335	46.5142	40.0806	42.5479	33.9192	37.3425
FBgn0003598	5.69183	5.99353	6.30638	5.44048	5.6663	5.17767
FBgn0038130	7.31069	8.45126	8.59691	12.9134	9.45257	6.56358
FBgn0038133	0.100203	0.324557	0.312031	0.0507388	0.219705	0.207501
FBgn0038135	0	0	0	0	0	0
FBgn0038136	0	0	0	0	0	0
FBgn0052473	12.1662	12.819	10.3201	7.59774	11.5874	9.8356
FBgn0038140	1.38937	1.84176	1.36421	1.86338	1.25558	1.28304
FBgn0045442	0.113499	0	0.0392705	0.0383142	0	0
FBgn0027610	59.2207	54.7283	59.5741	47.8462	46.9459	51.5491
FBgn0038142	0.975331	1.00289	1.34985	1.20723	0.594031	1.00986
FBgn0038144	1.6157	1.89393	1.49075	1.9635	1.41703	1.30114
FBgn0038145	146.651	135.883	128.72	158.425	147.244	127.228
FBgn0038148	1.67934	0.161775	1.22429	0.265543	0.448859	0.633504
FBgn0041711	2.5945	3.15639	3.17723	2.86368	2.20517	3.71259
FBgn0038151	0	0	0	0	0.0383276	0
FBgn0038150	0.0428414	0	0	0	0	0.399223
FBgn0038149	92.0498	94.859	73.3071	77.684	103.708	160.301
FBgn0040553	0	0	0	0	0	0.201623
FBgn0038147	47.3551	54.0795	49.6971	38.0695	43.7764	51.2613
FBgn0038146	5.65021	5.56882	4.72098	4.05684	6.80802	6.8283
FBgn0044511	32.0149	26.6263	19.5116	32.0774	18.4412	24.6267
FBgn0038143	239.781	229.592	225.668	219.123	250.528	235.608
FBgn0023495	0.543838	0.251641	0.443537	0.314717	0.340691	0.281545
FBgn0038134	0	0	0	0	0	0
FBgn0038132	0.795888	0.267831	0.82613	0.95256	0.555249	0.224745
FBgn0038129	15.8145	15.1585	21.7462	14.5722	18.1063	15.695
FBgn0038128	1.47996	1.32809	1.16378	1.04461	1.22915	1.9967
FBgn0000024	105.662	102.45	98.692	118.164	97.3256	94.5272
FBgn0038127	0.522046	0.96623	0.270941	0.396515	0.0715399	0.405395
FBgn0038126	0.402006	0.850347	0.506698	0.378039	0.472199	0.267581
FBgn0038123	0	0	0	0	0	0
FBgn0038153	0	0.0200199	0	0	0.0237165	0
FBgn0000046	24.7475	24.039	20.852	19.1026	27.1349	31.1499
FBgn0038158	0	0.0839523	0.0941645	0	0	0
FBgn0038159	0	0	0	0	0	0
FBgn0051337	0.0739168	0	0	0	0.0810351	0
FBgn0038157	0	0	0	0	0	0
FBgn0040554	0.119387	0	0.176814	0	0.0822683	0.039018
FBgn0004049	10.7543	10.7358	10.0271	8.8635	12.0951	10.0365
FBgn0038161	0	0	0	0	0	0
FBgn0038163	0	0	0	0.0440255	0	0.0225058
FBgn0015778	47.1842	50.4333	48.6734	49.2131	42.8309	44.6583
FBgn0038167	3.34888	3.31554	2.71848	1.7823	3.16309	3.6505
FBgn0024555	39.4168	38.2094	39.5857	39.7286	37.4145	40.6437
FBgn0038170	1.86239	2.16543	0.743523	2.56314	1.98947	3.0161
FBgn0002937	27.5225	20.096	20.5904	17.964	21.5063	16.901
FBgn0038173	3.14943	3.23199	2.81595	2.43159	2.46135	2.06633
FBgn0038179	4.66337	5.55908	4.9226	4.48255	3.63937	5.97419
FBgn0038180	2.36862	2.09969	1.88925	1.313	2.15938	3.35601
FBgn0038181	57.4876	61.8062	56.0845	43.4917	62.2197	42.7306
FBgn0260464	5.28123	4.01637	2.55099	3.07137	4.1274	4.38539
FBgn0038183	6.00219	4.7214	3.86276	3.10005	3.94813	7.51976
FBgn0000454	20.0255	20.3471	16.1296	8.75561	12.8331	14.3042
FBgn0051588	0	0	0	0	0	0
FBgn0051331	0	0	0	0	0	0
FBgn0038172	46.336	40.3692	54.6809	36.9288	48.0464	63.2895
FBgn0028487	35.0084	30.8026	32.4677	26.6768	31.6237	31.8984
FBgn0038168	4.14783	3.48692	3.10899	2.3843	3.6808	4.51587
FBgn0038166	7.33641	8.7786	8.68227	5.48955	7.12086	8.17675
FBgn0038165	37.0656	32.4994	30.0065	38.0368	28.5282	32.5832
FBgn0004237	20.3257	19.2613	18.8786	15.2175	16.8982	15.5991
