FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0037570	0	0	0	0.0392434	0	0
FBgn0037569	1.03331	1.91715	0.683662	1.35053	1.55337	0.859151
FBgn0037565	1.56584	1.31809	1.21134	1.17581	1.72988	1.89835
FBgn0037563	0	0	0	0	0	0
FBgn0037561	2.90744	2.75366	1.47397	2.18592	2.63863	1.87466
FBgn0010173	13.7907	15.3579	13.6649	17.1298	12.0843	14.7663
FBgn0037592	15.1899	15.3607	15.3945	15.3086	13.8339	16.165
FBgn0051454	0.451312	0.793269	0.17719	0.600393	0.475797	0.301536
FBgn0051259	0	0	0.0263851	0	0	0
FBgn0037594	0	0.12569	0	0	0	0
FBgn0051460	4.48614	1.96696	2.6952	4.66764	3.60653	4.32116
FBgn0037602	4.02508	2.49695	2.38593	3.24939	5.24184	4.42943
FBgn0037603	13.8122	11.091	9.55834	8.96107	7.6999	7.91975
FBgn0037606	14.7018	14.1272	13.1013	13.0468	12.2427	13.6269
FBgn0037607	94.98	132.9	181.352	124.923	85.5563	100.183
FBgn0012024	0	0	0	0	0	0
FBgn0012025	0	0	0	0	0	0
FBgn0012026	0	0	0	0	0	0
FBgn0000447	8.49027	6.59475	4.83166	5.29601	5.37954	7.74112
FBgn0024326	16.8359	15.6305	18.0904	14.0091	19.3062	14.7297
FBgn0037601	0.825153	0.584824	0.902222	0.44356	0.556558	0.348567
FBgn0012027	0	0	0	0	0	0
FBgn0012028	0	0	0	0	0	0
FBgn0026399	0.1234	0.0723	0.037682	0.0806415	0	0
FBgn0051450	9.50679	6.52378	6.56164	8.2977	7.04783	8.03979
FBgn0051453	4.13321	4.14074	3.08406	2.10113	3.53603	4.33931
FBgn0037591	0.561738	0.448801	0.187128	0.100116	0.125621	0.477673
FBgn0037590	0.0509094	0.223708	0	0.199614	0.0626166	0.0952397
FBgn0037608	11.0229	10.052	6.18906	7.7843	7.72642	10.9204
FBgn0037610	5.85622	6.6125	4.4244	7.04793	4.36511	5.76226
FBgn0037611	6.72435	5.30815	5.04615	5.31041	7.00398	7.7642
FBgn0037612	17.6627	25.8651	32.9196	27.763	26.6295	32.3728
FBgn0037614	5.53989	5.24464	5.30945	5.91053	7.70345	8.05511
FBgn0037615	5.58552	9.05287	7.4362	6.60306	5.3449	4.13187
FBgn0037616	0.140127	0.21453	0.224743	0.0685603	0.129217	0.0982457
FBgn0037617	3.1281	2.82764	2.5654	2.3654	4.39703	3.12106
FBgn0037618	0	0	0	0	0	0
FBgn0037619	5.09326	3.89738	2.97652	3.09887	3.6723	2.79278
FBgn0037622	4.2619	3.88094	4.34332	3.62402	4.23147	4.14661
FBgn0037624	9.05444	9.16681	8.71527	8.16228	8.05627	8.88271
FBgn0037626	0.0727161	0.0319532	0.0999219	0.0356397	0.089438	0.0340087
FBgn0037630	0.102372	0.201956	0	0.0753238	0.0316372	0.0957682
FBgn0037632	14.0618	15.4169	14.1161	14.912	15.1897	14.0721
FBgn0037634	2.75457	1.94532	2.7938	2.45906	3.38801	2.2085
FBgn0040532	183.364	147.28	151.482	128.28	194.871	103.627
FBgn0037638	26.8547	27.7442	25.2708	25.5259	24.8284	23.9075
FBgn0011966	0	0	0	0	0	0
FBgn0037637	368.772	418.917	298.328	353.573	294.473	453.233
FBgn0037636	484.756	668.916	690.697	612.02	597.499	578.288
FBgn0037633	4.03722	4.22504	2.89517	2.57754	3.78955	3.99995
FBgn0053189	0.624756	1.27914	0.667765	0.612423	1.02391	0.681675
FBgn0053191	0.332718	0.422335	0.236894	0.254068	0.318571	0.103916
FBgn0037627	3.09852	6.0559	4.99919	4.07995	3.12848	2.29269
FBgn0037625	3.24025	3.33728	3.34326	2.7909	1.32964	2.0731
FBgn0037623	10.7965	11.9971	11.9511	10.2472	12.621	12.1909
FBgn0037621	9.42362	8.90884	7.77304	7.54451	7.75791	8.18257
FBgn0037620	5.37196	4.40336	4.68461	3.6962	2.54127	5.02484
FBgn0037613	14.4201	13.0075	12.8753	6.82018	8.09247	10.5063
FBgn0001180	1.34077	0.935127	1.53479	0.910067	1.92883	1.16561
FBgn0053325	0	0	0	0	0	0
FBgn0037609	14.0608	15.2743	10.5038	11.2393	11.8016	10.4428
FBgn0037643	179.277	158.432	210.38	185.605	260.27	283.725
FBgn0037646	13.5409	14.4586	15.0318	15.5737	12.4459	13.2994
FBgn0027503	2.7998	2.25952	2.66083	1.96018	2.62353	2.5742
FBgn0037648	12.7584	12.3481	12.4276	11.9681	15.454	11.5412
FBgn0037650	0	0	0	0	0	0.0705602
FBgn0037652	21.8209	18.7889	13.3014	14.9771	18.1244	22.479
FBgn0037653	19.5196	20.1932	18.1457	19.0633	14.5733	21.0207
FBgn0037654	0.980425	1.0112	0.557728	0.929048	1.45676	0.790495
FBgn0037656	1.44581	1.31165	1.40994	1.87442	1.49147	1.35242
FBgn0037657	14.7469	14.6395	12.9484	13.0868	11.4493	12.8545
FBgn0028708	6.40577	7.10289	6.65597	6.34989	4.01875	7.03747
FBgn0037659	15.5889	17.9364	15.3751	15.9439	13.2889	14.9949
FBgn0037661	1.55982	1.22904	1.47821	1.47628	1.85237	1.66028
FBgn0037662	0.336367	0.229923	0.410857	0.219814	0.689531	0.384551
FBgn0037664	0.0562946	0	0.198473	0.0275912	0.265966	0.161579
FBgn0037665	0	0.0929239	0.0484303	0.0518221	0.0650239	0
FBgn0037666	0	0	0	0	0	0
FBgn0037667	1.5775	1.42286	1.06483	1.46494	1.58284	2.01919
FBgn0037670	9.2117	8.89851	8.07111	8.60536	10.2945	9.36482
FBgn0037671	81.7824	74.2426	82.8272	70.2128	86.5624	70.324
FBgn0010803	19.2657	21.3333	16.1198	18.4923	17.2485	21.8936
FBgn0037672	0.931554	1.94936	1.00625	0.751114	0.793678	0.614986
FBgn0037669	7.1252	6.60508	5.09668	4.30547	6.48275	5.29532
FBgn0037668	0.0699926	0.123026	0.0641196	0.274439	0.172176	0.0654699
FBgn0000412	50.6427	45.8455	48.5962	42.279	54.3398	45.9364
FBgn0003165	54.2023	56.9754	58.7922	53.0528	61.2271	55.1155
FBgn0037660	4.00339	3.18205	2.9124	3.02978	4.30851	3.46935
FBgn0010222	12.4019	14.2965	11.7883	6.0377	5.23309	7.18611
FBgn0002932	7.86772	8.93517	9.2649	7.45959	7.67089	8.10534
FBgn0040534	9.64469	10.7879	8.29993	5.72978	8.26787	6.56108
FBgn0037655	12.391	12.8708	12.061	11.5927	13.8916	15.2166
FBgn0026380	32.4115	28.5457	33.1888	28.7777	28.0847	27.8502
FBgn0051100	9.96273	10.3367	9.33919	13.5492	12.8556	10.8098
FBgn0037647	11.4792	10.4848	11.1169	11.8552	12.7575	12.8466
FBgn0037644	4.52517	4.39021	3.82249	4.81031	3.72264	6.34915
FBgn0037675	0.126566	0	0.115946	0	0	0
FBgn0037680	17.1236	16.0658	16.8327	15.6838	14.3398	15.0154
FBgn0037683	7.82768	6.8391	6.91925	7.98712	9.45883	9.76251
FBgn0037684	11.6047	9.256	10.6285	7.10828	6.66811	19.1772
FBgn0037685	0.252985	0	0	0.148792	0.124465	0.0946553
FBgn0037687	6.95516	6.66365	6.00597	6.20302	6.17051	6.02581
FBgn0011740	7.25596	6.56994	6.83354	6.57414	6.82646	7.21434
FBgn0037697	30.8676	24.9506	16.1302	10.4064	10.2399	21.5881
FBgn0037696	12.3017	11.7275	11.4605	8.44786	15.3016	15.3424
FBgn0037690	30.6757	29.638	28.9335	25.397	27.5994	26.3277
FBgn0003889	0.543107	0.609893	0.414613	0.266188	0.222667	0.197561
FBgn0037688	4.43022	4.94935	3.26742	3.93786	4.29455	3.75765
FBgn0037686	155.553	110.609	133.345	93.3004	126.702	118.66
FBgn0000723	25.8974	22.0119	23.1928	21.0145	28.32	28.5674
FBgn0037679	5.94113	5.69221	5.16665	4.73282	5.42852	5.42871
FBgn0037678	0.736383	0.647168	0.337297	0.505284	0.724578	0.27552
FBgn0037677	0	0	0	0	0	0.0705602
FBgn0037676	81.2922	85.5601	97.3626	74.5986	101.206	79.01
FBgn0037700	10.5186	7.87809	5.93349	6.9585	5.92701	8.33642
FBgn0014022	1.71182	1.5744	0.729386	1.05363	1.27307	0.930934
FBgn0037703	3.95277	3.8564	4.27053	3.77961	3.71122	3.87225
FBgn0037702	17.738	17.8386	16.4014	16.535	20.031	19.6429
FBgn0037707	7.11141	6.51026	5.15747	5.06221	5.15434	5.34528
FBgn0037709	16.4198	13.9252	14.6324	15.751	15.6773	19.7812
FBgn0027950	8.25998	5.24409	5.64281	5.33221	6.23626	5.28623
FBgn0037712	1.69956	1.97441	2.04014	1.85747	1.37264	1.40702
FBgn0037717	8.17581	7.516	7.47412	6.62268	7.97322	7.11955
FBgn0037718	15.9052	16.1138	11.0853	12.5353	10.6569	11.0433
FBgn0037720	15.9323	19.243	16.5434	18.4512	20.0096	27.8837
FBgn0037722	2.21636	2.54412	1.74033	1.72919	2.39224	2.07315
FBgn0037723	60.4153	66.2794	64.404	84.5935	111.354	105.234
FBgn0012344	19.0897	18.5289	19.6564	18.2313	20.5226	17.0399
FBgn0037727	7.46209	5.88262	7.17661	6.68282	10.1233	9.69304
FBgn0037728	70.1408	65.8975	67.0806	52.1398	77.7484	58.0312
FBgn0028997	0.249287	0.2556	0.380617	0.40727	0.459921	0.233179
FBgn0037731	0.232996	0.163818	0.128055	0.274062	0.171964	0.523038
FBgn0052939	0	0	0	0	0.0572686	0
FBgn0003886	0.145646	0.160001	0.200138	0.214153	0.134354	0.306529
FBgn0002431	37.4181	38.0879	39.9165	39.2253	37.3078	36.1735
FBgn0037734	13.8431	13.3413	12.8249	12.3563	13.3867	13.6806
FBgn0051352	6.50546	7.17738	6.93329	5.61841	5.6288	5.07225
FBgn0053105	30.8377	31.3858	28.252	23.5982	36.4802	41.5044
FBgn0260463	2.03207	1.66045	2.09017	1.57738	1.57865	1.5231
FBgn0069242	12.9524	12.2004	15.4556	12.0453	14.7054	15.6568
FBgn0037730	1.55339	3.18596	1.9536	1.37362	1.19856	1.4246
FBgn0037726	0.0415966	0.201127	0.0317527	0.030578	0.106608	0.207577
FBgn0037724	0	0	0	0	0	0
FBgn0003334	10.9995	11.5656	11.0898	10.2301	11.0613	10.0014
FBgn0005585	70.7193	56.0692	49.3374	50.2878	51.2821	54.5646
FBgn0037721	12.0268	10.3401	11.2162	6.63184	9.12577	10.787
FBgn0027338	145.681	144.294	124.583	144.719	129.521	158.932
FBgn0037715	88.1067	71.4368	79.3517	63.0975	98.7757	63.9629
FBgn0037714	36.4961	42.9472	40.8949	45.2746	39.8166	55.6427
FBgn0037713	9.87069	11.1552	11.1786	11.4204	8.59785	12.8479
FBgn0037710	4.56889	4.52579	3.40517	3.56772	5.68289	5.46884
FBgn0024833	12.4822	13.2927	11.2015	11.5177	8.85128	10.9013
FBgn0037708	10.9811	10.6098	7.21674	10.1959	10.5282	12.7278
FBgn0037705	83.5393	88.5867	93.6004	88.2428	90.7739	84.0533
FBgn0000244	38.2203	40.1585	35.6834	36.9552	34.3348	37.5902
FBgn0014023	12.7929	7.72187	7.34079	8.68167	10.5475	12.2293
FBgn0003205	32.9511	33.9835	34.727	30.1743	37.7227	34.2729
FBgn0014380	20.3166	19.9852	18.4528	21.9241	17.2341	26.3767
FBgn0037698	26.7453	25.7865	27.6759	25.5515	28.7687	25.89
FBgn0037737	20.7519	17.8407	18.9093	19.2225	20.4015	16.6803
FBgn0051415	0	0	0	0	0	0.178381
FBgn0005777	12.5917	12.0881	13.2043	12.8823	14.3674	11.5866
FBgn0037743	15.9978	13.6483	13.9734	14.076	14.5482	15.8596
FBgn0037744	26.1129	30.611	25.0841	25.8377	19.7338	22.9325
FBgn0037751	0.121133	0.0887141	0.0739789	0.0989493	0.0744941	0.0755369
FBgn0037753	2.81531	2.76531	2.306	2.88955	1.46656	3.12909
FBgn0037754	51.2596	48.5685	49.4106	41.7923	44.9022	41.1981
FBgn0037756	38.3571	36.1363	30.3104	35.7951	28.1934	37.0132
FBgn0037757	3.44914	2.59823	2.89984	2.73699	2.55273	2.6676
FBgn0037759	0.2386	0.209524	0.145602	0.0259873	0.228254	0.247781
FBgn0037761	0.125436	0	0	0	0.154281	0
FBgn0037762	0	0	0	0	0	0.126468
FBgn0037770	6.16243	5.56095	6.76008	7.42961	8.29159	6.07996
FBgn0037766	12.8668	14.0547	13.8666	12.0311	13.5528	10.8297
FBgn0037765	0	0	0	0	0	0
FBgn0037763	0.0635231	0	0.0581929	0	0	0
FBgn0037760	12.3592	13.5333	14.6571	14.1936	14.3394	14.2847
FBgn0037758	32.0249	30.7872	34.2071	32.3203	36.5292	40.2411
FBgn0037755	15.13	13.85	15.2145	13.9052	18.4591	13.9385
FBgn0002868	1052.54	888.165	869.884	562.549	848.19	685.815
FBgn0037750	0.727873	0.959834	0.972714	0.475625	0.783571	1.19177
FBgn0037749	13.8311	13.0756	13.0894	11.6931	16.9623	16.5509
FBgn0024330	5.90593	4.20755	3.32939	3.97362	3.48148	4.05324
FBgn0037742	0	0.0358264	0.112087	0.119938	0.0501425	0.0381304
FBgn0037741	3.28844	2.94484	2.45569	2.7346	3.20122	2.76981
FBgn0037739	9.67644	9.19049	8.78941	6.588	8.13098	7.97643
FBgn0037736	25.8061	26.115	26.482	26.1452	25.9394	24.9925
FBgn0037772	0.0707571	0.0207282	0	0.0462411	0	0.066185
FBgn0027524	3.51497	4.87501	4.62879	3.28401	3.51266	5.03451
FBgn0037778	3.6235	3.31719	3.21572	3.03392	3.389	3.07161
FBgn0037780	14.3926	13.8881	12.1126	13.3259	12.8923	14.6571
FBgn0051410	0.107579	0.189091	0.197105	0	0.264636	0.402511
FBgn0037783	0	0	0	0	0	0
FBgn0041105	0.263556	0.231626	0.281682	0.301407	0.405205	0.410877
FBgn0037788	33.3154	34.2207	34.9897	35.5167	32.3511	29.278
FBgn0051477	0.887699	1.16812	0	0.217542	0	0.649145
FBgn0037796	32.49	48.7091	42.5199	43.0103	28.3881	27.2063
FBgn0040238	20.8763	21.4834	17.8077	17.0123	17.2933	17.1904
FBgn0037794	3.59128	3.03572	1.75798	2.55291	3.06839	2.51301
FBgn0037792	2.19692	2.36689	1.64226	1.76469	2.13476	1.96061
FBgn0004889	36.5191	48.9862	56.3787	41.8624	43.0664	30.7353
FBgn0001321	2.64121	4.32591	3.07947	3.29512	2.31338	2.17108
FBgn0028734	23.5901	28.5075	24.2785	25.8022	22.6091	27.1409
FBgn0037786	0.423594	0.236902	0.317496	0.226486	0.331548	0.216121
FBgn0037782	0	0	0	0.105454	0.264636	0
FBgn0037781	0.141992	0	0	0	0.0582149	0
FBgn0037779	12.3557	10.0443	10.0738	11.2032	12.0056	11.3839
FBgn0037777	4.08756	4.2038	4.2226	3.58054	3.423	4.39288
FBgn0053208	31.4787	32.5027	31.2357	27.391	32.9589	34.4342
FBgn0051407	0	0	0.0805209	0	0	0
FBgn0037773	1.92621	1.96535	1.78711	1.67747	1.41062	2.31004
FBgn0045473	0	0.0437954	0	0.0488482	0	0.0466127
FBgn0037797	0.15133	0	0.0693162	0.0741702	0.18613	0.283104
FBgn0037801	9.7656	10.1564	11.0578	11.2778	10.8674	10.7456
FBgn0040078	2.78301	3.13187	2.82931	3.39339	3.29776	4.34921
FBgn0037809	1.79381	1.19595	1.4733	1.03077	1.1412	1.44647
FBgn0037810	3.27358	3.38472	2.37021	3.32978	2.2451	3.32156
FBgn0037811	0	0.0197134	0	0	0	0
FBgn0051406	0	0	0	0	0	0
FBgn0015396	3.54315	4.06469	4.62099	3.63222	3.6427	4.98395
FBgn0020379	5.50137	4.52559	4.75723	4.32248	4.64651	4.65387
FBgn0037807	7.38943	7.17906	7.38985	9.0883	9.02783	10.0297
FBgn0011970	0	0	0	0	0	0
FBgn0037802	2.22218	1.66716	1.24129	1.75324	1.19994	1.36883
FBgn0037798	12.3855	9.61924	7.6521	8.41383	6.802	11.1002
FBgn0025879	26.7708	26.7187	21.2633	20.9726	21.4989	27.7049
FBgn0045443	0.107718	0.0946677	0.0657821	0	0.044155	0.03358
FBgn0037815	1.84168	1.47781	1.83386	2.27624	1.4773	1.94738
FBgn0037817	18.4691	17.1809	17.1428	16.3621	17.2301	17.6342
FBgn0037816	1.91489	1.60275	1.53145	1.34075	1.49539	1.87644
FBgn0024957	32.6951	31.6493	24.7135	37.4565	22.0003	32.7082
FBgn0037814	4.27394	3.69269	4.69573	3.56673	2.96582	3.57908
FBgn0037824	0	0	0	0	0	0
FBgn0037827	0	0	0	0	0	0
FBgn0037831	14.0811	14.0654	13.2559	12.5321	12.2843	11.4455
FBgn0037832	0.307739	0.216364	0.16915	0.241327	0	0.518137
FBgn0017577	0.791372	0.502302	0.463174	0.495609	0.757055	0.555177
FBgn0037835	214.01	210.271	147.102	105.566	83.9018	82.8721
FBgn0037838	4.37493	3.98819	4.35634	4.15531	4.61228	3.38055
FBgn0037841	3.19978	3.13911	1.97692	2.48007	1.55594	2.22736
FBgn0037843	31.591	35.2279	29.7738	29.3578	24.6249	29.7053
FBgn0037844	0.280361	0.123197	0.21403	0.0458037	0.747139	0.0437076
FBgn0037848	7.62514	8.67863	7.66921	8.34584	8.15325	8.00889
FBgn0037849	6.47223	6.15203	8.03169	6.9068	8.38403	7.25624
FBgn0011768	17.3367	17.495	18.8349	21.0933	21.1627	19.5168
FBgn0037846	8.6265	10.3472	9.67883	8.18062	8.91677	11.0654
FBgn0037845	8.30375	10.6487	8.57727	8.80415	5.62773	6.61796
FBgn0037842	7.21647	5.59604	7.11093	5.46889	6.71293	6.86362
FBgn0037837	0	0.0913632	0	0.0509515	0.191796	0.09724
FBgn0037834	13.2378	12.1256	9.53084	12.757	10.6865	15.0333
FBgn0010421	5.82801	8.77367	5.19068	7.67004	6.5045	8.53046
FBgn0051390	11.2401	13.1711	9.58461	9.84001	12.9554	15.2748
FBgn0051272	0.963107	0.846424	0.763065	0.995109	0.544268	0.365219
FBgn0037829	0	0	0	0.0321868	0	0
FBgn0004841	1.73186	2.00116	1.95437	1.94332	1.83145	1.77941
FBgn0037828	0.206193	0.181212	0	0	0	0
FBgn0037826	0	0	0	0	0	0
FBgn0051373	0.380661	0.334543	0.52308	1.02613	0.468198	0.712127
FBgn0051278	0.811229	1.14783	0.743113	1.07402	1.42791	1.22166
FBgn0051467	1.06059	1.01948	1.33595	0.747238	0.978364	1.08506
FBgn0051391	0.0329229	0.0289342	0.120642	0.0645449	0	0.123182
FBgn0037819	64.0622	44.2107	51.398	40.0026	27.78	40.0445
FBgn0037818	4.20779	4.4376	4.66421	4.24839	3.41577	4.68371
FBgn0037856	6.81028	7.59098	6.37578	5.74763	7.43659	5.59336
FBgn0037857	0	0	0	0	0	0
FBgn0037855	7.5548	6.50672	5.81802	5.67613	5.36774	6.43296
FBgn0042094	6.23397	7.36755	6.51137	7.98073	5.11941	7.20751
FBgn0037853	1.78565	2.41433	2.3279	2.01966	2.78759	2.53753
FBgn0037852	7.25941	6.17788	5.5643	4.86978	5.03845	6.62653
FBgn0037850	0.432648	0.760463	0.396345	0.159037	0.53214	0.505864
FBgn0037862	0	0	0	0	0	0
FBgn0040257	0.141989	0.155984	0.585338	0.34796	0.436603	0.630869
FBgn0040259	24.2861	20.6404	19.4167	11.0916	13.0685	16.8053
FBgn0027584	30.4053	53.841	30.9665	35.4806	33.5514	32.6762
FBgn0040252	0.346254	0.0276625	0.0576715	0.123422	0	0.058886
FBgn0037870	0	0	0.0744384	0	0	0
FBgn0037874	337.146	298.531	320.543	294.105	367.621	338.308
FBgn0037876	1.65616	1.05855	1.05743	1.13148	0.98764	1.59608
FBgn0020910	357.071	319.34	346.016	281.395	401.184	377.598
FBgn0037879	0.558359	0.307209	0.451211	0.267171	0.428132	0.321644
FBgn0037880	1.67949	1.44002	1.8763	0.963692	1.91456	2.18403
FBgn0037883	17.65	16.8803	13.9497	15.9443	10.0031	24.6024
FBgn0037885	2.8455	2.39031	2.48973	1.69434	3.13928	1.73584
FBgn0051441	6.94887	4.95315	5.7862	5.43193	5.91892	5.40778
FBgn0051388	6.27041	7.00549	4.91822	5.62352	5.72815	6.80092
FBgn0037889	0.147277	0	0	0	0.181145	0.0688801
FBgn0037891	85.5543	69.7262	71.2224	66.3948	82.4428	79.3386
FBgn0037890	92.4517	80.8732	86.0702	70.7879	69.3936	74.931
FBgn0037888	0.0709969	0	0.195119	0	0	0
FBgn0037884	20.1994	19.2717	16.1411	16.9486	15.3927	18.047
FBgn0037882	3.77419	3.89023	2.85991	3.60827	3.89707	4.40199
FBgn0037881	4.94594	5.04385	3.86839	4.48232	4.70596	5.36832
FBgn0037878	8.58537	6.84045	5.40177	5.36388	6.26618	6.04443
FBgn0037877	4.98307	4.40482	3.76873	3.23748	4.70363	5.39276
FBgn0037875	5.43708	5.04383	5.81101	4.54905	7.02515	5.06007
FBgn0037873	125.493	107.207	85.1805	100.629	71.2813	91.8052
FBgn0040250	0.0966468	0.11325	0.147562	0.0315791	0	0.0904018
FBgn0026315	10.7735	11.3399	9.72609	6.63112	7.62705	8.84701
FBgn0026314	136.272	114.796	66.5021	34.0297	26.273	69.3815
FBgn0040255	2.50955	1.58344	0.589481	0.189228	0.791448	1.80568
FBgn0040253	0.322017	0.0943346	0.0983323	0	0.0440076	0.200806
FBgn0040251	2.5178	3.09479	2.63276	1.94154	1.81188	1.66428
FBgn0040256	13.5995	17.1882	20.4761	20.6561	40.5335	21.3796
FBgn0037860	0	0	0	0	0	0
FBgn0037892	5.18882	5.3202	3.43303	4.33277	4.49107	6.11185
FBgn0011774	4.98457	6.94714	6.69875	8.45926	6.23094	7.31624
FBgn0037894	6.2951	5.34608	5.03671	5.24591	5.32187	5.58347
FBgn0037897	5.76973	6.15429	5.42288	6.57721	5.95707	5.88753
FBgn0037898	14.6631	10.6125	7.70806	9.29365	7.33394	12.7185
FBgn0037900	4.95888	4.04901	3.73733	4.79195	4.10941	4.83583
FBgn0037902	11.7751	11.9192	8.53973	9.20644	8.66385	11.1125
FBgn0046225	2.09163	2.1949	1.89373	2.45877	2.23587	2.43265
FBgn0037908	3.94183	4.49449	3.92756	4.02245	4.10519	4.55835
FBgn0037906	2.41255	4.08135	5.565	3.16764	2.98327	1.72477
FBgn0051374	4.4457	4.06114	3.53941	4.00842	4.58627	5.44591
FBgn0037901	3.53878	3.39997	2.82975	3.52766	2.95089	3.45038
FBgn0037899	86.6861	75.0434	53.4964	63.0092	75.5495	81.8131
FBgn0037896	13.682	10.7718	10.2468	8.80139	8.94004	13.0034
FBgn0037895	11.783	11.5952	8.43778	9.70648	9.45761	11.9789
FBgn0026064	0.0847072	0.199858	0.232798	0.116247	0.0833492	0.299735
FBgn0026063	0.233625	0	0.083025	0.0657325	0.112398	0
FBgn0037910	0	0	0	0	0	0
FBgn0037911	7.89265	6.83804	5.71764	5.87112	6.0931	7.67062
FBgn0037916	0	0	0.0188878	0.0202104	0	0
FBgn0037917	80.0267	76.8802	67.3574	75.07	63.3056	81.0672
FBgn0037920	3.10996	2.66397	2.56048	1.81367	2.2757	2.09889
FBgn0037922	7.08177	8.75218	6.24424	5.7704	7.40373	8.28019
FBgn0042205	5.29731	4.61857	5.3535	4.45084	5.32615	7.43252
FBgn0037924	4.03289	4.11352	3.57134	3.46205	3.80289	4.03521
FBgn0037926	7.96001	7.6475	6.19217	6.77346	6.77763	7.06197
FBgn0037930	5.29811	2.57579	4.13068	2.20997	4.71405	4.00679
FBgn0037933	44.6001	42.4984	35.4002	36.3535	46.4728	54.319
FBgn0037939	0	0.0456326	0.0237832	0	0.0957954	0.0485682
FBgn0025821	0	0.126792	0	0	0	0
FBgn0037940	0.109242	0	0	0	0	0
FBgn0037941	6.62698	6.04022	6.74407	4.52104	7.41247	5.96556
FBgn0037942	6.83626	6.88613	5.63637	7.06202	6.59731	8.36207
FBgn0037943	17.6459	16.3722	12.5135	13.5721	17.2911	21.701
FBgn0037944	9.39492	9.69387	9.58046	7.89138	10.0102	9.64863
FBgn0002906	1.3754	0.897133	0.885933	1.13757	1.20269	0.914641
FBgn0037937	0.233788	0.068488	0	0.0763896	0	0.0728938
FBgn0042110	0.142742	0.0418161	0	0.233203	0.409656	0
FBgn0037936	18.4427	20.3555	13.7212	13.6648	14.2706	11.5007
FBgn0037935	33.7993	34.1584	36.3826	24.7131	16.1618	21.7721
FBgn0037934	6.27163	4.92186	5.56968	5.3957	6.18052	6.24312
FBgn0011290	19.1795	15.8375	20.8947	16.2316	22.9378	17.5579
FBgn0037931	3.87568	3.07344	2.41102	2.47384	2.2837	2.78217
FBgn0037923	3.95319	3.49387	2.28436	3.4342	3.73406	2.436
FBgn0037921	1.98569	2.26861	2.21924	2.80286	2.34463	1.67163
FBgn0051363	50.0931	45.6878	39.8648	41.1577	43.1632	45.0947
FBgn0037918	13.8845	14.0017	12.6963	13.0848	12.5616	13.3026
FBgn0037915	0	0	0	0.0375716	0.0235715	0.0179261
FBgn0037950	12.6568	8.55365	8.75339	8.55936	10.2737	9.6777
FBgn0019624	206.641	153.228	149.184	129.658	144.685	160.055
FBgn0003312	0.220345	0.0829926	0.0576731	0.185135	0.193582	0.264994
FBgn0051368	3.86561	3.57401	3.29563	2.83645	4.49348	3.9607
FBgn0037964	0	0	0	0	0	0
FBgn0051211	27.6551	25.3131	20.6506	22.7576	20.7478	23.8957
FBgn0013276	0.0682834	0	0.0417026	0.0223114	0.139977	0.0212904
FBgn0000147	0.575401	0.410876	0.494163	0.458265	0.530796	0.201828
FBgn0037970	0.170801	0	0.0521354	0	0.0700027	0.0532334
FBgn0037976	17.0034	20.1498	15.1756	13.8092	13.1799	20.6529
FBgn0037975	11.844	13.5406	13.8386	17.0215	16.8516	16.8528
FBgn0037974	9.7094	9.44734	9.21236	7.818	6.5682	7.88189
FBgn0037973	14.6856	15.1977	18.474	18.3072	17.5392	21.3018
FBgn0037972	0	0.356468	0.15925	0.170402	0.213812	0.136337
FBgn0013275	0.0907524	0	0.0207844	0.111199	0.111622	0.0212221
FBgn0037963	12.1425	12.151	10.9373	10.8781	9.60282	11.312
FBgn0037962	0.0671042	0	0.122852	0	0.0824718	0.062773
FBgn0037960	3.59518	3.50736	4.89985	3.91265	3.09732	2.35664
FBgn0037958	4.36294	4.34687	4.82788	4.99659	5.73817	4.88915
FBgn0037956	38.0553	40.0148	39.4114	33.081	54.9943	40.4409
FBgn0037955	32.4491	37.0885	29.7739	29.9925	31.0632	37.1306
FBgn0051116	32.9314	22.4455	17.2058	20.6121	23.0334	31.5377
FBgn0025802	9.66725	10.2166	9.37743	10.473	9.23975	9.44716
FBgn0037949	38.599	37.7296	36.8683	35.7431	33.2835	40.0726
FBgn0017581	223.232	243.552	259.957	219.927	260.523	274.001
FBgn0037979	4.67886	4.45183	3.79033	4.05575	3.94752	5.40133
FBgn0037981	5.34621	6.08256	3.22711	4.67184	2.75259	4.22545
FBgn0037985	0	0	0	0	0	0
FBgn0051361	5.95594	5.65389	5.42422	4.66597	5.10252	5.5315
FBgn0011905	0	0	0	0	0	0
FBgn0037995	0	0.283774	0.22185	0	0	0.0377537
FBgn0037994	0	0	0	0	0	0
FBgn0037993	5.51817	5.06307	5.94153	4.34213	5.98881	4.24346
FBgn0037992	0.0421436	0	0.0410549	0	0	0.110644
FBgn0037989	18.9777	19.2572	18.2155	17.4604	16.98	18.1496
FBgn0037988	0.0353705	0	0.0648051	0.0693433	0	0
FBgn0037987	0	0	0	0	0	0
FBgn0051358	0	0	0	0	0	0
FBgn0037980	2.59611	2.72141	2.60751	1.90094	2.50063	2.89648
FBgn0037978	12.7874	13.0464	9.75805	13.515	8.24818	14.2042
FBgn0051356	0	0	0	0	0	0
FBgn0038000	0	0	0	0	0	0
FBgn0038003	0	0	0	0	0.0809364	0
