FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBgn0037529	30.8275	27.7733	20.532	21.5908	21.8433	26.7523
FBgn0037521	35.0904	32.5578	34.2679	31.2419	35.2651	32.3501
FBgn0037520	0.510353	0.404551	0.295887	0.25201	0.618914	0.371529
FBgn0037519	0.536138	0.340123	0.299595	0.403573	0.266604	0.357913
FBgn0042101	0.184507	0.043877	0.0713143	0.11714	0.103271	0.0503694
FBgn0042103	0.0407105	0	0	0	0.091145	0
FBgn0042105	0	0	0	0.0382681	0	0
FBgn0042102	0	0	0	0	0	0
FBgn0042104	0	0.123779	0.16765	0	0.0971108	0
FBgn0037516	0	0	0	0	0	0
FBgn0037513	78.937	75.1728	76.8597	72.8572	76.7442	95.0192
FBgn0010401	0	0	0	0	0	0
FBgn0037535	12.6855	14.7686	14.5821	13.4845	15.4372	17.1633
FBgn0037536	43.5279	40.3198	41.0031	37.1561	39.8749	35.9103
FBgn0037538	17.6139	11.6858	9.65385	12.5343	13.8888	11.2828
FBgn0037540	2.43807	2.97006	2.2814	1.88275	2.94463	2.7323
FBgn0037543	6.12617	6.04285	5.39324	4.46545	5.0162	7.12299
FBgn0010812	14.3492	19.3615	15.6261	15.1112	11.9077	16.988
FBgn0037546	5.67321	5.18989	5.54809	4.84988	4.53605	4.86881
FBgn0037547	4.9905	4.14998	3.93057	4.83559	5.83247	3.46164
FBgn0037548	13.8215	12.0196	12.5897	14.6316	16.8693	14.3432
FBgn0037551	55.2505	72.1399	58.745	51.4421	51.5504	55.1431
FBgn0037552	33.8288	38.463	39.5209	39.2872	26.9431	40.3479
FBgn0037553	8.43642	11.0839	12.4205	15.2497	9.56866	10.4336
FBgn0037554	5.29696	5.02062	5.86268	6.03768	6.67602	4.75702
FBgn0040528	1.52259	1.1141	0.935563	0.859255	0.78666	0.468947
FBgn0037556	39.7819	36.5238	37.3638	32.9246	40.4347	37.3016
FBgn0001138	2.5787	2.95704	3.4367	3.39518	3.76863	3.27176
FBgn0011959	0	0	0	0	0	0
FBgn0011960	0	0	0	0	0	0
FBgn0011961	0	0	0	0	0	0
FBgn0011962	0	0	0	0	0	0
FBgn0011963	0	0	0	0	0	0
FBgn0051583	0	0	0	0	0	0
FBgn0037544	10.0609	11.3474	8.65737	8.4079	6.49363	7.61194
FBgn0037541	30.3522	32.6146	29.6696	29.0201	27.8008	31.9169
FBgn0001255	0.586482	0.724985	0.634488	0.248144	0.393777	0.57618
FBgn0037539	6.55627	8.57134	6.31648	6.78022	5.71235	7.30037
FBgn0040524	45.572	24.7672	19.526	17.8709	25.6408	23.6296
FBgn0037537	163.677	131.468	114.948	105.355	128.162	146.432
FBgn0037534	33.0419	29.8293	27.2998	30.4697	31.2366	28.1489
FBgn0037533	79.6282	76.1044	85.2172	75.8518	67.2129	73.5447
FBgn0014861	0.989985	0.480082	0.615228	0.525823	0.586704	0.869072
FBgn0010433	0.0512271	0	0	0.130092	0.11469	0.111878
FBgn0037562	1.63614	1.45259	2.86684	1.29268	1.58734	0.952871
FBgn0051464	0	0	0	0	0	0
FBgn0051463	0	0	0	0	0	0
FBgn0037566	11.149	7.08644	5.16314	6.65425	6.72914	8.30332
FBgn0037572	0	0	0	0	0	0
FBgn0037573	51.2493	75.1282	61.9391	50.7923	41.5738	65.521
FBgn0062412	10.8519	10.7285	11.5135	12.7857	12.3769	11.698
FBgn0037576	0	0	0.0815128	0.0446306	0	0
FBgn0037577	0	0	0	0	0	0
FBgn0004908	8.40012	7.99041	7.02721	5.94187	6.9559	6.534
FBgn0037579	0	0.258052	0.629128	0.344466	1.06289	0.148118
FBgn0037580	38.9167	41.0301	40.4409	46.7661	50.0814	54.8112
FBgn0037581	0.356686	0.150681	0.122453	0.30171	0.132995	0
FBgn0020249	73.9336	94.3952	91.257	72.576	53.615	71.8398
FBgn0037584	0	0	0.046626	0	0	0
FBgn0037589	0	0	0.473386	0	0	0
FBgn0037583	19.4877	13.5957	14.2946	12.6914	15.5177	14.8432
FBgn0037578	8.06652	5.89774	7.38493	7.28359	7.57803	7.28856
FBgn0040529	346.266	197.105	183.451	219.397	651.883	282.449
FBgn0003129	0.132819	0.0421138	0.102672	0.0562162	0.123901	0.0725177
FBgn0037574	4.46566	2.62469	3.48013	3.50361	4.7145	4.28171
FBgn0037571	0	0	0	0	0	0
FBgn0037570	0	0	0	0.0358548	0	0
FBgn0037569	2.06503	3.2931	1.50242	1.64523	2.44763	1.72438
FBgn0037565	1.62672	2.03923	1.74578	1.4465	1.39828	1.76393
FBgn0037563	0	0	0	0	0	0
FBgn0037561	3.67338	3.38059	2.90888	2.17416	3.41003	2.96767
FBgn0010173	34.108	37.7488	42.5419	44.4777	33.1816	42.6841
FBgn0037592	18.3877	19.9383	18.9133	18.6479	16.4395	18.7993
FBgn0051454	0.47749	1.00573	0.448207	0.0577427	0.305438	0.484165
FBgn0051259	0	0.173922	0.0471126	0.103183	0.0682248	0.0665514
FBgn0037594	0	0	0	0	0	0.0550766
FBgn0051460	4.15003	3.09487	3.43715	4.13314	5.28648	3.32449
FBgn0037602	13.026	5.71874	3.67917	4.02896	8.13201	4.10316
FBgn0037603	15.6647	13.5074	15.2892	13.293	11.2319	8.981
FBgn0037606	12.1854	12.1284	12.3204	12.8255	12.1276	12.6893
FBgn0037607	103.66	163.314	167.77	169.316	99.0671	121.864
FBgn0012024	0	0	0	0	0	0
FBgn0012025	0	0	0	0	0	0
FBgn0012026	0	0	0	0	0	0
FBgn0000447	12.9293	10.2276	9.32804	8.5256	9.64925	9.7594
FBgn0024326	20.3705	15.2872	16.4095	16.915	27.1211	15.5606
FBgn0037601	0.704043	0.723281	0.980103	0.810531	0.819653	1.07709
FBgn0012027	0	0	0	0	0	0
FBgn0012028	0	0	0	0	0	0
FBgn0026399	0.0435194	0.0413967	0.0336416	0	0.0974338	0.0475221
FBgn0051450	10.196	5.89786	8.09479	7.46465	9.25437	8.57604
FBgn0051453	7.7576	4.00711	3.763	4.25828	6.85516	7.3168
FBgn0037591	0.162087	0.205576	0.250595	0	0.120964	0.294993
FBgn0037590	0.21545	0.0512353	0	0.0911898	0.0602952	0.411715
FBgn0037608	9.90662	10.0199	8.48204	8.33295	7.72073	10.5439
FBgn0037610	7.86882	13.4964	8.00014	6.26993	6.59775	8.45847
FBgn0037611	7.33102	6.88657	7.19251	5.64396	8.26638	7.85791
FBgn0037612	35.5116	50.7925	53.5023	63.2839	43.568	48.2023
FBgn0037614	8.04405	5.91429	5.71722	7.45221	9.46603	7.20456
FBgn0037615	3.74332	6.19298	4.24114	4.93386	3.21524	3.01247
FBgn0037616	0.148252	0.0703899	0.085898	0.125475	0.165977	0.363361
FBgn0037617	5.67344	3.50582	3.77662	3.60196	6.91556	4.34474
FBgn0037618	0.0556961	0	0	0	0.0623479	0.0608188
FBgn0037619	6.41068	5.03748	4.66834	3.4605	4.36819	3.1958
FBgn0037622	5.97592	5.13323	4.78752	4.67543	5.33143	5.06226
FBgn0037624	12.1204	11.7436	10.8968	10.7618	9.84371	10.6521
FBgn0037626	0.115401	0.0731816	0.0594719	0.0651252	0.172244	0.0840101
FBgn0037630	0	0.12871	0.062842	0.0230973	0.0305093	0.147767
FBgn0037632	24.3206	25.7896	24.9754	24.3582	23.3692	25.682
FBgn0037634	3.95519	3.21773	2.69539	2.81945	4.19452	2.89826
FBgn0040532	251.306	138.583	186.378	156.323	198.558	107.233
FBgn0037638	34.8448	34.8051	37.6301	36.315	35.0714	36.1921
FBgn0011966	0	0	0	0	0	0
FBgn0037637	569.238	839.357	724.464	658.376	628.361	846.789
FBgn0037636	616.008	782.244	805.818	752.241	831.854	722.543
FBgn0037633	5.4513	4.78423	4.53984	3.32999	3.3974	4.54089
FBgn0053189	2.31105	3.34903	1.2762	2.04935	1.97117	2.04298
FBgn0053191	0.509274	0.749112	0.45435	0.365719	0.131875	0.428951
FBgn0037627	4.25682	4.98005	4.76574	5.01167	3.61499	2.99204
FBgn0037625	2.68256	2.9272	2.5934	1.4926	1.65353	2.29888
FBgn0037623	12.9897	13.7349	13.2637	12.3503	12.9412	12.8872
FBgn0037621	12.0358	13.1113	9.85666	11.2644	9.64913	10.974
FBgn0037620	5.8475	6.34206	4.77374	4.57986	3.48705	4.237
FBgn0037613	12.3521	13.0768	10.4024	11.6277	12.5882	7.70521
FBgn0001180	1.76281	1.2534	1.15451	0.722536	1.31874	0.613428
FBgn0053325	0	0	0	0	0	0
FBgn0037609	11.4925	16.7623	18.5576	19.6191	15.2236	15.7566
FBgn0037643	335.644	284.685	296.296	350.304	339.14	284.596
FBgn0037646	20.7899	21.4233	21.9849	21.773	14.8055	13.5516
FBgn0027503	3.0831	3.47873	2.92031	2.49046	3.02272	3.37768
FBgn0037648	15.0362	11.7448	15.5859	13.4225	16.7555	12.9115
FBgn0037650	0	0.0759173	0	0	0.0893417	0
FBgn0037652	20.0728	21.4885	18.7128	19.0801	18.408	24.3747
FBgn0037653	25.7576	24.3926	26.0673	23.1265	17.3174	24.5069
FBgn0037654	1.23429	1.05523	0.608577	1.24198	0.841232	1.17292
FBgn0037656	2.07246	1.36123	1.41134	1.46196	1.87807	1.6165
FBgn0037657	14.0472	13.4114	15.587	13.7778	11.8372	12.0563
FBgn0028708	6.277	7.13886	6.53993	6.46868	6.11468	5.1656
FBgn0037659	16.5322	20.552	20.5621	19.1176	15.9545	18.3366
FBgn0037661	1.87793	1.62394	1.3637	1.39699	1.52888	2.4235
FBgn0037662	0.158168	0.11284	0.152835	0.13389	0.0442645	0.0863579
FBgn0037664	0.137531	0	0	0	0.0513186	0
FBgn0037665	0	0	0	0.0473476	0	0
FBgn0037666	0	0	0	0	0	0
FBgn0037667	2.7231	1.58759	2.00317	1.67307	1.96666	2.01435
FBgn0037670	18.9932	13.6787	10.5916	11.0309	19.4848	14.6418
FBgn0037671	100.534	73.0691	77.4278	79.891	104.168	86.8139
FBgn0010803	31.9349	33.8048	36.0739	46.0221	39.7429	49.4537
FBgn0037672	1.50666	1.54352	2.41784	1.95044	1.38551	0.947867
FBgn0037669	12.4953	10.1177	6.38624	7.08072	9.24802	10.4872
FBgn0037668	0.0740525	0.422644	0.629689	0.125372	0.24869	0.0808636
FBgn0000412	67.9268	56.4986	53.7381	51.0021	72.1745	54.2369
FBgn0003165	49.7966	48.2845	50.0606	47.7263	62.4259	51.372
FBgn0037660	4.42246	4.68076	2.98532	2.92637	2.96341	3.67293
FBgn0010222	11.7154	17.2988	21.1913	20.0448	8.8208	15.5018
FBgn0002932	10.2906	10.2395	10.7802	11.15	10.7248	12.3078
FBgn0040534	17.6253	8.82402	6.21482	7.8526	7.26905	6.75313
FBgn0037655	16.602	15.5703	13.3567	13.7698	14.2973	15.7847
FBgn0026380	49.6382	48.9635	48.6457	48.6079	42.3325	45.9449
FBgn0051100	16.4562	20.8084	18.1186	24.2474	18.5996	20.4728
FBgn0037647	17.4802	16.6276	15.7927	15.8986	18.4511	16.3408
FBgn0037644	7.61679	8.87169	6.20033	7.31607	5.3596	8.28333
FBgn0037675	0	0	0	0	0	0
FBgn0037680	23.6735	23.5082	27.6229	23.1824	22.0024	19.9624
FBgn0037683	12.2531	10.4116	14.5636	14.3081	13.9333	13.2214
FBgn0037684	14.7232	16.7165	15.1659	14.3499	6.87077	13.9437
FBgn0037685	0	0.203684	0.082763	0.0906304	0	0.116911
FBgn0037687	9.83155	7.57342	6.48101	7.76084	8.37246	7.70609
FBgn0011740	7.99182	7.03563	7.56207	7.57267	7.4055	8.19691
FBgn0037697	29.1922	32.4899	24.2979	7.89171	9.43506	15.3907
FBgn0037696	21.1773	12.4504	11.539	13.5696	17.1214	15.0956
FBgn0037690	25.2847	19.7764	23.3912	19.1384	24.5024	20.6047
FBgn0003889	0.542687	0.698412	0.616927	0.37832	0.285882	0.522883
FBgn0037688	6.79246	5.89439	5.61921	6.08612	7.95941	4.46767
FBgn0037686	236.316	217.527	142.652	147.028	118.652	137.872
FBgn0000723	29.1906	28.5265	30.0231	28.2935	34.6049	34.8881
FBgn0037679	7.6652	5.70154	5.3021	5.05943	6.41212	4.81142
FBgn0037678	0.779097	1.77863	0.361357	0.59356	0.697715	0.76568
FBgn0037677	0	0	0	0	0	0
FBgn0037676	56.9686	33.3203	39.8585	47.0209	62.7341	43.1604
FBgn0037700	10.1968	9.54297	10.7641	8.30678	8.34612	9.5183
FBgn0014022	3.07468	1.48239	1.56283	1.35485	1.69737	1.51776
FBgn0037703	3.59837	3.74391	3.50462	3.29119	2.5894	3.63794
FBgn0037702	19.2539	19.3032	19.105	18.3909	21.2161	21.6129
FBgn0037707	7.21041	7.07173	4.98529	5.11798	5.81553	7.28675
FBgn0037709	18.3524	20.9937	17.6879	17.481	17.1391	20.188
FBgn0027950	8.00579	6.27772	5.28082	6.42788	5.66918	5.9472
FBgn0037712	1.49566	2.97685	2.45052	1.98334	1.20534	1.17686
FBgn0037717	8.05287	7.50517	7.10637	6.32662	6.34062	6.00728
FBgn0037718	17.3212	20.7004	20.8574	19.6306	16.7735	25.0678
FBgn0037720	19.4238	23.4715	22.6128	26.098	30.3624	33.7584
FBgn0037722	2.53634	1.59325	1.47974	1.41785	2.57141	1.98577
FBgn0037723	62.6969	54.4834	58.4552	66.3049	68.8278	54.5952
FBgn0012344	28.5759	22.1102	21.9655	18.6985	24.321	18.5119
FBgn0037727	13.7702	12.1255	10.2189	11.7232	10.9812	11.4566
FBgn0037728	102.566	68.9741	64.5936	65.7113	97.8741	66.3199
FBgn0028997	0.703326	0.627218	0.407766	0.483739	0.295258	0.432009
FBgn0037731	0.295809	0.140679	0.152433	0.166943	0.165587	0.107664
FBgn0052939	0	0	0	0	0	0
FBgn0003886	0.115571	0	0.0297797	0	0.0862489	0.0420669
FBgn0002431	40.9686	45.2374	50.2172	49.8285	44.1974	47.4934
FBgn0037734	14.3149	14.977	13.4861	12.9459	12.9915	12.9688
FBgn0051352	7.86109	7.6276	7.57861	7.17811	6.40281	4.7819
FBgn0053105	33.286	30.087	19.3031	28.7462	34.0097	47.8092
FBgn0260463	2.3722	2.06268	1.91302	1.42964	3.42599	1.34978
FBgn0069242	25.4396	14.5059	16.243	17.906	25.0951	23.4821
FBgn0037730	2.70661	2.60651	2.31705	2.67405	1.44349	1.65415
FBgn0037726	0.146735	0.184948	0.0850683	0.0496754	0.106763	0.208307
FBgn0037724	0	0	0	0	0	0
FBgn0003334	13.4011	13.739	12.4639	12.8163	14.3179	12.2243
FBgn0005585	100.394	106.118	75.2939	79.0807	79.7127	93.5184
FBgn0037721	13.7218	7.16961	7.7914	5.72043	9.32535	7.04746
FBgn0027338	168.235	179.706	160.131	161.078	138.227	175.304
FBgn0037715	77.7919	49.7341	60.6754	58.7507	67.2592	52.9209
FBgn0037714	54.8654	63.6026	74.7064	59.3707	43.8351	61.9366
FBgn0037713	15.5702	14.5639	16.5497	11.0385	9.58632	17.1439
FBgn0037710	5.33991	5.4734	4.47297	6.44582	5.49261	4.76905
FBgn0024833	13.3073	14.6451	14.4016	14.031	9.69223	12.6183
FBgn0037708	14.685	12.6302	11.8539	11.3008	10.9053	15.8386
FBgn0037705	75.1133	75.489	83.8695	74.3821	98.3667	76.7832
FBgn0000244	49.8883	49.1915	48.7258	45.0538	42.3618	47.9186
FBgn0014023	15.1711	8.63038	8.22084	10.8279	11.5717	15.2671
FBgn0003205	46.7514	39.0008	40.4934	42.1482	50.6338	42.2663
FBgn0014380	30.76	40.5092	41.6191	36.2554	40.2292	54.7341
FBgn0037698	20.2183	17.7251	18.762	18.9198	22.8339	18.1916
FBgn0037737	24.4871	26.1806	20.2461	17.6474	23.671	20.1903
FBgn0051415	0.201758	0	0.155964	0	0	0.110158
FBgn0005777	13.9239	14.029	13.2223	14.4816	15.8635	14.0243
FBgn0037743	20.4595	20.3822	19.9567	17.7192	17.6622	16.1723
FBgn0037744	33.9498	44.1983	33.0059	30.5716	23.9467	30.4997
FBgn0037751	0.128159	0.0812719	0.148605	0.126569	0.0956431	0.139946
FBgn0037753	2.38289	5.46666	5.58027	4.80552	2.03983	3.75002
FBgn0037754	44.8808	36.0015	37.4353	33.7661	42.1745	30.7085
FBgn0037756	48.3266	56.0727	50.5971	45.3294	42.0599	53.2065
FBgn0037757	4.02834	4.29769	3.17506	2.71464	3.18314	2.82907
FBgn0037759	0.700658	0.586505	0.4333	0.475035	0.722532	0.581477
FBgn0037761	0	0	0.153884	0.0561707	0.0742807	0
FBgn0037762	0	0	0	0	0	0
FBgn0037770	5.70473	4.44983	5.5263	5.86775	5.96274	5.94229
FBgn0037766	14.9044	10.8024	11.7734	11.6666	16.063	10.9644
FBgn0037765	0	0	0	0	0	0
FBgn0037763	0	0	0	0	0	0
FBgn0037760	12.8835	14.1419	14.0233	13.7832	15.6078	14.3839
FBgn0037758	44.0578	40.0199	39.6956	40.3152	43.3588	48.302
FBgn0037755	23.5013	18.7173	20.9821	22.2756	30.1525	21.1533
FBgn0002868	4632.71	2453.86	2407.53	1952.74	2197.44	1729.39
FBgn0037750	1.9257	2.65625	2.20808	1.76607	1.61677	2.52363
FBgn0037749	22.0091	12.7307	15.0602	14.3285	17.3289	17.5676
FBgn0024330	5.06522	4.64233	4.11554	3.16092	5.21495	5.28882
FBgn0037742	0.302095	0.20525	0.733989	0.511475	0.821329	0.789396
FBgn0037741	4.66639	3.48202	3.72195	3.26619	3.74703	3.8532
FBgn0037739	10.2806	9.93845	8.0945	8.53164	8.26903	7.4303
FBgn0037736	20.6289	21.7782	23.8626	21.9487	25.255	21.377
FBgn0037772	0	0.07121	0.0578696	0.0844942	0	0
FBgn0027524	6.04313	4.36656	4.17739	5.755	4.94355	4.69541
FBgn0037778	3.99341	3.83662	2.43874	2.67056	3.44217	3.27054
FBgn0037780	13.032	14.1634	11.1402	11.675	11.8472	13.6774
FBgn0051410	0.113819	0.216536	0.439925	0.289046	0	0.124288
FBgn0037783	0	0	0	0	0	0
FBgn0041105	0.325318	0.24314	0.251479	0.177032	0.182085	0.152245
FBgn0037788	25.252	31.5813	24.9626	26.9144	21.2605	19.1397
FBgn0051477	3.25296	0.893381	0.864129	1.39131	0.811474	1.79476
FBgn0037796	45.0268	70.4851	64.9211	56.4312	43.1901	49.9951
FBgn0040238	24.1947	24.6031	21.2906	20.0527	20.5935	23.617
FBgn0037794	3.8576	1.93129	2.48876	3.24094	3.96116	3.07221
FBgn0037792	3.18985	3.957	3.15917	2.84796	2.998	2.79809
FBgn0004889	47.0378	42.157	49.6136	43.2821	59.8416	36.1423
FBgn0001321	3.83173	3.52401	3.87845	4.40841	3.91018	3.53688
FBgn0028734	24.5162	32.4115	30.8665	29.1935	30.8631	35.9922
FBgn0037786	0.0407422	0.15502	0.0314947	0.0689771	0.182432	0.0444895
FBgn0037782	0	0	0	0	0.127413	0
FBgn0037781	0.100152	0.0476336	0	0.0423897	0.0560566	0.109364
FBgn0037779	16.079	15.4813	11.0147	11.6191	12.8044	10.6347
FBgn0037777	4.87674	4.3763	2.34726	3.19351	4.73814	2.41145
FBgn0053208	35.4331	39.4733	33.4455	33.6275	34.8919	40.1486
FBgn0051407	0.186305	0	0.0818981	0	0	0
FBgn0037773	1.61071	1.43655	1.40078	0.84982	1.63404	1.754
FBgn0045473	0.0527233	0.150455	0.0407564	0	0	0
FBgn0037797	0.0800541	0.304598	0.618838	0.271066	0.268845	0.0874172
FBgn0037801	8.23507	10.1228	10.6492	14.6845	10.8883	15.6791
FBgn0040078	5.74524	5.60164	3.77503	5.01537	5.54707	6.11682
FBgn0037809	2.09419	2.24105	1.31532	1.05257	1.17215	2.07242
FBgn0037810	4.12798	5.1824	4.50496	4.06446	3.96109	4.95357
FBgn0037811	0	0.0225746	0	0	0	0
FBgn0051406	0	0	0	0	0	0
FBgn0015396	4.5356	4.62741	5.04352	4.15432	5.12533	4.29657
FBgn0020379	5.34347	5.01877	4.99838	4.57651	4.27224	4.4393
FBgn0037807	4.60269	4.20051	3.55803	4.65641	6.73961	7.45203
FBgn0011970	0	0	0	0	0	0
FBgn0037802	2.63779	1.36366	1.46282	1.84458	2.3109	2.37947
FBgn0037798	8.28896	9.39204	9.75271	9.49314	9.21069	10.0497
FBgn0025879	42.4855	51.3048	41.0529	39.5671	44.6924	44.1311
FBgn0045443	0	0.289105	0.146837	0	0.0850496	0.0414743
FBgn0037815	4.23589	2.2564	1.70271	2.36657	2.9399	2.86781
FBgn0037817	22.0475	22.7256	25.1944	20.4735	19.3978	22.0623
FBgn0037816	2.25106	1.59066	1.29267	1.90554	1.83593	1.72068
FBgn0024957	44.4611	50.2788	48.2042	40.033	29.1941	39.7
FBgn0037814	5.04125	5.44928	4.7945	3.28464	4.08713	3.90349
FBgn0037824	0	0	0	0	0	0
FBgn0037827	0	0	0	0	0	0
FBgn0037831	15.1764	13.6194	14.084	12.6825	13.6772	12.9318
FBgn0037832	0	0	0.251688	0.275614	0.0728948	0.213321
FBgn0017577	0.837275	0.442465	0.359574	0.433131	0.624847	0.63492
FBgn0037835	80.6226	77.9839	64.3507	59.6139	67.1992	64.0662
FBgn0037838	5.37619	4.2662	3.51143	3.35848	5.69643	4.30098
FBgn0037841	3.14919	2.24669	2.98214	1.86607	2.11518	1.89136
FBgn0037843	25.6096	32.8265	33.7904	30.2405	28.7698	32.659
FBgn0037844	0.444935	0.23513	0.343946	0.041849	0.553415	0.539843
FBgn0037848	7.9354	9.07045	7.80805	7.08591	8.25643	6.40859
FBgn0037849	6.43485	4.36554	5.01184	4.21383	6.41507	4.66679
FBgn0011768	22.6283	22.3576	19.2379	23.7975	20.9972	20.7339
FBgn0037846	9.21607	9.16247	9.12363	8.27962	9.61786	10.4533
FBgn0037845	5.28917	7.88789	7.13783	5.91917	4.26503	5.04146
FBgn0037842	8.2125	7.81194	6.29887	7.16919	6.24858	4.9043
FBgn0037837	0.109987	0.0523112	0	0.057686	0.0615613	0.0600516
FBgn0037834	14.7553	14.2983	14.395	15.6298	12.8519	20.7221
FBgn0010421	9.30618	13.5771	8.03246	8.07107	6.83856	9.60103
FBgn0051390	17.2024	15.0116	11.7368	14.4987	16.9126	16.1711
FBgn0051272	1.54223	1.36222	1.46894	1.70182	1.47978	1.26306
FBgn0037829	0.035502	0	0	0	0	0
FBgn0004841	2.1301	1.84323	1.62981	1.26208	1.50204	1.3485
FBgn0037828	0	0	0	0	0	0
FBgn0037826	0	0.0341096	0	0.0303545	0	0
FBgn0051373	0.302055	0.191549	0.155664	0	0.78897	0.109946
FBgn0051278	1.9506	1.03904	1.60567	1.05675	1.04808	1.36318
FBgn0051467	1.01691	1.53436	1.35534	1.36544	0.902838	1.18703
FBgn0051391	0.0696652	0.132535	0.0269265	0.0884582	0.0779853	0.228218
FBgn0037819	60.0662	41.7417	36.8607	27.3081	23.9535	31.8466
FBgn0037818	3.56149	3.00665	3.06284	3.16557	2.59144	2.47928
FBgn0037856	7.99613	7.1882	8.0967	8.19692	9.4626	7.46503
FBgn0037857	0	0	0.10059	0	0	0
FBgn0037855	8.21046	7.98087	6.79128	5.60456	5.95313	6.65066
FBgn0042094	8.12226	8.8022	7.15958	6.85969	5.37609	7.11634
FBgn0037853	5.37704	4.18168	5.33616	3.56755	5.28715	4.4037
FBgn0037852	12.3539	10.9098	12.1923	11.5883	9.93626	9.97523
FBgn0037850	3.71916	5.76928	6.76732	4.98885	3.90714	4.12372
FBgn0037862	0	0	0.0171121	0	0	0
FBgn0040257	0.375563	0.893114	0.87096	0.826585	0.294292	0.574149
FBgn0040259	36.3523	25.3303	23.8804	22.6901	26.1487	28.5045
FBgn0027584	188.688	215.082	116.31	158.86	69.5452	93.8762
FBgn0040252	0.133213	0.0950362	0.025743	0.0281901	0.0960574	0.218199
FBgn0037870	0	0	0	0.0727741	0	0
FBgn0037874	471.697	419.9	367.665	373.706	417.591	369.67
FBgn0037876	1.85842	1.86879	1.64183	1.39337	2.31812	1.39155
FBgn0020910	487.881	449.33	376.578	412.911	366.894	391.126
FBgn0037879	0.461367	0.603314	0.579903	0.937632	0.53357	0.0806331
FBgn0037880	1.95027	1.93759	1.4741	1.87104	2.03764	1.27779
FBgn0037883	24.1661	21.4201	20.3793	24.6411	13.936	28.5879
FBgn0037885	1.96341	2.00962	2.41536	4.30606	3.35593	2.00106
FBgn0051441	6.89141	4.84103	6.40063	5.87716	6.73575	6.68075
FBgn0051388	5.23593	5.72593	4.04145	4.27957	4.5238	4.37949
FBgn0037889	0.155819	0.148219	0.0602261	0.0659511	0	0.425378
FBgn0037891	90.1604	65.6088	61.6573	62.8836	77.573	60.3171
FBgn0037890	82.3178	72.3625	76.0055	64.6961	62.4297	75.1161
FBgn0037888	0	0	0.0580658	0.0635854	0.084086	0
FBgn0037884	22.0098	25.8527	20.2464	21.3107	20.1853	21.783
FBgn0037882	5.91571	6.37747	6.63084	7.38635	9.54704	7.91328
FBgn0037881	6.22016	6.59767	5.66697	4.76394	4.33808	5.71413
FBgn0037878	8.33473	8.21305	8.91211	7.26665	8.10102	6.81237
FBgn0037877	9.10358	9.41763	5.66301	5.05966	6.79388	7.59792
FBgn0037875	7.66994	6.52204	6.22102	6.19754	8.55344	8.15333
FBgn0037873	106.495	112.59	101.385	87.8183	77.4389	95.4761
FBgn0040250	0.102253	0.0324218	0.026348	0.0577051	0	0.0744384
FBgn0026315	14.7782	13.9944	11.7569	9.00374	10.7197	14.1474
FBgn0026314	100.472	54.3365	29.9333	19.4021	26.3747	67.8175
FBgn0040255	1.63392	0.744732	0.157882	0.34578	0.762106	1.74703
FBgn0040253	0.30284	0.108026	0	0.0320446	0.0847522	0.206684
FBgn0040251	2.87565	2.70271	2.21777	2.40281	2.73828	2.5593
FBgn0040256	11.8597	8.4355	7.15805	9.01426	9.24939	7.54472
FBgn0037860	0	0	0	0	0	0
FBgn0037892	7.92969	5.70555	5.26539	5.59379	6.71446	7.54891
FBgn0011774	23.9974	26.3743	29.9254	33.6897	27.1337	34.0431
FBgn0037894	9.39623	9.59313	8.38133	8.40559	8.78498	9.4528
FBgn0037897	7.97103	7.75364	7.64376	7.2356	7.98714	8.31068
FBgn0037898	14.3813	13.2169	11.9653	10.5556	13.9436	15.5338
FBgn0037900	4.98605	4.56594	5.26381	4.31522	4.66516	5.03833
FBgn0037902	8.19414	7.93555	6.50625	6.18313	4.64864	8.38098
FBgn0046225	2.45866	2.45769	1.46108	1.87936	1.99942	1.51717
FBgn0037908	4.11975	3.72108	3.75469	2.94884	2.54916	2.65339
FBgn0037906	6.1599	7.13814	4.79734	5.50228	3.95329	4.82444
FBgn0051374	4.28485	5.49745	3.96239	4.27083	5.67235	4.5513
FBgn0037901	3.93442	5.10066	3.55645	3.59911	2.52182	4.227
FBgn0037899	113.316	83.1489	64.1756	77.8693	82.1752	91.2544
FBgn0037896	22.5184	19.1677	17.7434	22.6575	22.3974	28.0319
FBgn0037895	11.4129	14.1132	11.0847	10.6272	12.6122	17.7673
FBgn0026064	0.208478	0.468133	0.337998	0.453628	0.181188	0.318015
FBgn0026063	0.222808	0	0	0	0	0.256586
FBgn0037910	0	0	0	0	0	0
FBgn0037911	7.37327	7.52066	5.92863	6.09113	6.86164	6.7257
FBgn0037916	0.0872548	0.124498	0.0168625	0.0369309	0	0.0476401
FBgn0037917	77.9366	96.7264	94.437	87.5017	71.5858	94.1334
FBgn0037920	4.16498	2.93175	2.51133	2.04489	3.45018	2.91076
FBgn0037922	8.33543	9.1761	9.12226	7.49204	7.7583	8.43734
FBgn0042205	6.58315	6.43131	5.15771	6.3634	7.86731	9.1801
FBgn0037924	5.53392	5.65758	6.01699	5.62579	5.23956	5.97232
FBgn0037926	12.4101	10.8272	13.0186	12.4792	11.5924	12.2524
FBgn0037930	15.7429	5.55892	6.17702	8.58145	12.9503	10.549
