ID	Symbol	RP24	qVal	pVal	F24	Avg_Random_F24_Score	qVal	pVal
FBtr0340238	CG44406-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0347574	Tmc-RD	-1.90007	NOTEST	NOTEST	0.00041	0.0	NOTEST	NOTEST
FBtr0300083	wech-RD	-1.62343	NOTEST	NOTEST	0.01394	0.0	NOTEST	NOTEST
FBtr0071890	MFS1-RA	-3.38917	NOTEST	NOTEST	6e-05	0.0	NOTEST	NOTEST
FBtr0080001	pim-RA	1.50014	0.10361468181818181	0.01158	0.52804	0.13362645499999998	0.10361468181818181	0.01158
FBtr0308310	Cngl-RF	-4.00342	0.8709269698420298	0.77014	0.06075	0.1890491	0.8709269698420298	0.77014
FBtr0347362	agt-RB	-4.92311	0.9243890140717205	0.86209	0.01629	0.093448925	0.9243139555152065	0.86202
FBtr0077652	GABPI-RA	-7.71314	0.9896524706989478	0.97939	0.00915	0.332574865	0.9896524706989478	0.97938
FBtr0088080	Ir48b-RA	-1.96553	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0345718	Phae2-RC	-0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0339891	CG10587-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0333744	CG42748-RL	-4.92273	NOTEST	NOTEST	0.76044	0.0	NOTEST	NOTEST
FBtr0080290	CG12264-RA	0.29792	NOTEST	NOTEST	0.1984	0.0	NOTEST	NOTEST
FBtr0073668	Rab40-RA	-0.58705	NOTEST	NOTEST	0.24023	0.0	NOTEST	NOTEST
FBtr0077163	CG15212-RA	-1.52522	NOTEST	NOTEST	0.00605	0.0	NOTEST	NOTEST
FBtr0301964	shot-RQ	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0290036	stas-RB	-0.51245	0.2971643724364233	0.09184	0.21557	0.09447251	0.2971341089515466	0.09183
FBtr0086720	CG30116-RA	-2.05311	NOTEST	NOTEST	0.00203	0.0	NOTEST	NOTEST
FBtr0081187	Nak-RA	-3.44532	0.8051191265523966	0.66415	0.69178	1.5231436449999998	0.8051191265523966	0.66415
FBtr0074392	CG18258-RA	-2.80772	NOTEST	NOTEST	5e-05	0.0	NOTEST	NOTEST
FBtr0113830	Maf1-RC	-1.7146	NOTEST	NOTEST	0.8423	0.0	NOTEST	NOTEST
FBtr0452146	Rab3-GEF-RJ	-0.69221	0.33811489830508473	0.11821	5.45251	2.6440753949999998	0.33811489830508473	0.11821
FBtr0072754	ABCB7-RA	-0.11234	0.23558712659075687	0.05956	0.31519	0.11950439	0.23558712659075687	0.05956
FBtr0082819	CG14367-RA	-1.68196	0.5404972865853659	0.3001	0.08367	0.06444555500000002	0.5404704974897308	0.30006
FBtr0305078	CG30334-RB	-0.51415	NOTEST	NOTEST	0.00239	0.0	NOTEST	NOTEST
FBtr0075068	CG6841-RA	-0.86524	NOTEST	NOTEST	0.16368	0.0	NOTEST	NOTEST
FBtr0077756	CG4271-RA	-4.58898	NOTEST	NOTEST	9e-05	0.0	NOTEST	NOTEST
FBtr0084133	Gr93a-RA	-3.56987	NOTEST	NOTEST	0.00081	0.0	NOTEST	NOTEST
FBtr0088346	CAP-RE	0.38493	0.0950288143908422	0.00984	152.79861	49.472260995000006	0.0950288143908422	0.00984
FBtr0304903	Taf1-RE	-2.15714	NOTEST	NOTEST	0.00097	0.0	NOTEST	NOTEST
FBtr0089583	osa-RC	-4.47195	NOTEST	NOTEST	0.18537	0.0	NOTEST	NOTEST
FBtr0333248	Pgant4-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0081221	CG17549-RA	0.51722	0.09151979057591624	0.00882	15.62946	4.77418392	0.09151979057591624	0.00882
FBtr0072214	SERCA-RD	-0.93336	NOTEST	NOTEST	0.01168	0.0	NOTEST	NOTEST
FBtr0085003	CG6073-RA	-3.28462	0.8070264917495132	0.66665	0.03206	0.06362828999999999	0.8069639360393605	0.66656
FBtr0339839	CG42258-RE	-1.40243	0.47884124294751246	0.23713	158.26325	103.72450017	0.47884124294751246	0.23713
FBtr0113105	Oatp58Dc-RB	-2.15446	NOTEST	NOTEST	0.00063	0.0	NOTEST	NOTEST
FBtr0100427	Acsl-RE	-1.00467	0.36720566829484896	0.1399	88.24963	47.85120803	0.36720566829484896	0.1399
FBtr0079741	LManVI-RA	-1.6241	NOTEST	NOTEST	0.00013	0.0	NOTEST	NOTEST
FBtr0330053	CG15082-RB	-3.81002	NOTEST	NOTEST	5e-05	0.0	NOTEST	NOTEST
FBtr0075136	CG5147-RA	0.40373	0.16673722197004084	0.03108	0.08914	0.029278345	0.16673722197004084	0.03108
FBtr0077067	Jon65Ai-RA	-1.86857	NOTEST	NOTEST	0.00229	0.0	NOTEST	NOTEST
FBtr0334846	RapGAP1-RD	-4.507	0.8976843382010976	0.81712	0.03624	0.15734758	0.897629408427123	0.81707
FBtr0113028	MICU1-RB	-2.36975	0.6527037936228973	0.44022	3.39505	3.7529107749999997	0.6527037936228973	0.44022
FBtr0299637	rn-RC	-1.25117	0.4415392551417454	0.20162	0.18356	0.11380739	0.4415382366030039	0.20161
FBtr0329992	Sema2b-RD	0.43354	0.10038893271461716	0.01099	0.05288	0.016584440000000002	0.10028380030959753	0.01096
FBtr0347109	pre-mod(mdg4)-B-RB	-2.62534	NOTEST	NOTEST	0.00279	0.0	NOTEST	NOTEST
FBtr0078063	ush-RA	-3.02412	NOTEST	NOTEST	0.00299	0.0	NOTEST	NOTEST
FBtr0081709	CG17917-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0304653	sm-RJ	-2.65579	NOTEST	NOTEST	0.00051	0.0	NOTEST	NOTEST
FBtr0088073	Tret1-1-RA	1.12961	0.08498733532934133	0.00721	4.5444	1.2063339450000001	0.08490260219341975	0.00721
FBtr0329856	esn-RB	-2.16155	NOTEST	NOTEST	0.00133	0.0	NOTEST	NOTEST
FBtr0075537	CG18081-RA	-2.39387	0.6639559687153591	0.45639	0.71188	0.8247368550000002	0.6639268739992611	0.45639
FBtr0300259	fkh-RB	-0.68539	0.24651364105874757	0.06462	0.62948	0.30198048	0.24651364105874757	0.06462
FBtr0074476	CG8188-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0076908	CG14823-RD	-0.4782	0.3026827623415161	0.09498	1.99644	0.8811819000000001	0.30261903965470727	0.09498
FBtr0289967	ppk29-RD	-2.1339	NOTEST	NOTEST	0.06216	0.0	NOTEST	NOTEST
FBtr0083623	CG7218-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0303691	para-RAO	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0344159	wapl-RC	-3.17657	0.795105580936559	0.64835	0.01529	0.028116844999999998	0.7950074727442633	0.64827
FBtr0345332	RpL36A-RB	-3.16935	0.7692927333688132	0.61187	256.31188	476.38512575500005	0.7692927333688132	0.61187
FBtr0084056	CG17298-RA	-2.16523	NOTEST	NOTEST	0.00238	0.0	NOTEST	NOTEST
FBtr0334912	cno-RH	-1.57086	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0090017	MRP-RE	-3.42233	NOTEST	NOTEST	0.00295	0.0	NOTEST	NOTEST
FBtr0077020	CG13297-RA	-0.80679	NOTEST	NOTEST	0.01622	0.0	NOTEST	NOTEST
FBtr0100379	CG3164-RD	-3.42137	NOTEST	NOTEST	18.5149	0.0	NOTEST	NOTEST
FBtr0345537	CG9304-RB	-1.50605	NOTEST	NOTEST	0.04453	0.0	NOTEST	NOTEST
FBtr0087285	CG30089-RA	-3.01735	0.7540318362927675	0.58941	0.0369	0.060490499999999996	0.7540318362927675	0.5894
FBtr0330215	Flo2-RJ	0.07101	NOTEST	NOTEST	2.34227	0.0	NOTEST	NOTEST
FBtr0342842	ktub-RC	-2.16666	NOTEST	NOTEST	0.04406	0.0	NOTEST	NOTEST
FBtr0309854	CG42870-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0302659	prage-RF	-1.12143	NOTEST	NOTEST	0.03503	0.0	NOTEST	NOTEST
FBtr0331703	Cpr97Ea-RB	-0.28404	NOTEST	NOTEST	0.00046	0.0	NOTEST	NOTEST
FBtr0332880	alpha-Spec-RD	-2.60335	NOTEST	NOTEST	0.0351	0.0	NOTEST	NOTEST
FBtr0307031	Hrb27C-RG	-1.54766	0.4781999845995893	0.23658	1.5343	1.10311052	0.4781393531827515	0.23658
FBtr0083480	CG31360-RA	-2.16115	0.634461714248805	0.4158	2.61979	2.628657975	0.6343797636269698	0.4158
FBtr0086315	CG11099-RA	-0.02186	0.20496476783691955	0.04597	0.58984	0.21564139	0.20496476783691955	0.04597
FBtr0301019	CG31760-RB	-3.03839	NOTEST	NOTEST	0.03407	0.0	NOTEST	NOTEST
FBtr0085010	Hex-t1-RA	-1.14437	NOTEST	NOTEST	0.00031	0.0	NOTEST	NOTEST
FBtr0345253	Hcs-RC	-0.43694	0.2965397693574959	0.09144	0.42321	0.18294221	0.2965397693574959	0.09144
FBtr0300532	Pka-R1-RR	-1.47947	NOTEST	NOTEST	1e-05	0.0	NOTEST	NOTEST
FBtr0305134	ct-RD	-1.2961	0.4531358163080817	0.2122	0.0492	0.03083643	0.45292227445308264	0.2121
FBtr0344705	CG11076-RD	-1.95188	0.5832073134953897	0.35345	6.03931	5.3302501499999995	0.5831423466964659	0.35345
FBtr0085808	CG11334-RA	-3.93421	0.8702424582613701	0.7679	0.03491	0.10324719	0.8702424582613701	0.7679
FBtr0305178	clos-RD	-2.35731	NOTEST	NOTEST	0.00023	0.0	NOTEST	NOTEST
FBtr0078676	CG2082-RD	1.02338	0.06534397402597403	0.0042	0.74068	0.20806615499999997	0.06534397402597403	0.00419
FBtr0086581	CG15111-RA	1.17538	NOTEST	NOTEST	4.97099	0.0	NOTEST	NOTEST
FBtr0305297	pyd-RA	-1.74321	0.5522497416481069	0.31481	0.82944	0.649013175	0.5522497416481069	0.31481
FBtr0076936	Mis12-RA	-0.27529	0.2523832015065913	0.06808	0.07615	0.031959895	0.2523832015065913	0.06807
FBtr0334678	E2f1-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0340346	sog-RE	0.29415	NOTEST	NOTEST	1.35463	0.0	NOTEST	NOTEST
FBtr0331581	CG6685-RB	-3.3314	NOTEST	NOTEST	0.08381	0.0	NOTEST	NOTEST
FBtr0334967	C3G-RI	-2.06825	NOTEST	NOTEST	0.0001	0.0	NOTEST	NOTEST
FBtr0075400	CG13033-RA	-4.17884	NOTEST	NOTEST	6e-05	0.0	NOTEST	NOTEST
FBtr0100422	GlcAT-P-RC	-1.98381	0.5832928571428572	0.35365	11.09296	10.332827235	0.5832928571428572	0.35365
FBtr0329909	Zasp52-RO	-0.25504	NOTEST	NOTEST	0.38432	0.0	NOTEST	NOTEST
FBtr0300998	CG4041-RB	-3.31388	NOTEST	NOTEST	0.00963	0.0	NOTEST	NOTEST
FBtr0072890	CG9004-RA	-0.23078	0.23451515609264856	0.05915	0.23864	0.09437131	0.23451515609264856	0.05915
FBtr0346708	emb-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0084009	rtet-RA	-3.89209	0.8602001656976744	0.75161	0.03112	0.09085398	0.8600824900687918	0.75154
FBtr0089627	TBPH-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0077088	mthl2-RB	-1.53818	0.5074673004354137	0.26643	0.17042	0.120913075	0.5074673004354137	0.26643
FBtr0303023	CG15905-RB	-1.95304	NOTEST	NOTEST	5e-05	0.0	NOTEST	NOTEST
FBtr0078515	ND-B14.5AL-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0083684	Mekk1-RB	-2.71491	NOTEST	NOTEST	0.00073	0.0	NOTEST	NOTEST
FBtr0077826	Or22c-RA	-1.15234	NOTEST	NOTEST	0.0001	0.0	NOTEST	NOTEST
FBtr0305705	nw-RE	-5.86448	NOTEST	NOTEST	6e-05	0.0	NOTEST	NOTEST
FBtr0074768	CG14220-RA	-2.15001	NOTEST	NOTEST	0.00056	0.0	NOTEST	NOTEST
FBtr0336976	CG9915-RC	-1.92431	0.5766556894110985	0.34489	0.09107	0.07707860999999999	0.5765888094563987	0.34482
FBtr0081269	spi-RB	-0.03107	NOTEST	NOTEST	0.33766	0.0	NOTEST	NOTEST
FBtr0076542	CG4911-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0333381	CAH2-RB	0.45133	0.11270736101337085	0.01352	21.04577	6.35576339	0.11270736101337085	0.01352
FBtr0309224	kek5-RD	-4.07818	NOTEST	NOTEST	0.03135	0.0	NOTEST	NOTEST
FBtr0332681	sls-RW	-0.03339	0.22280310031457531	0.0539	0.21586	0.0782083	0.22280310031457531	0.0539
FBtr0306039	nbs-RD	-2.63522	0.6906824911368471	0.49484	0.09103	0.12288089	0.6906545757504136	0.49482
FBtr0087869	nemy-RC	0.33884	0.11683140730717184	0.01462	30.00053	9.5064328	0.11683140730717184	0.01462
FBtr0075471	CG4962-RA	2.20033	0.03685702127659574	0.00132	9.66781	2.1973277600000003	0.03685702127659574	0.00132
FBtr0077853	tho2-RA	0.3527	0.16119899022801304	0.02928	12.60465	4.142632670000001	0.16114402978129364	0.02928
FBtr0075032	Gem2-RA	-3.80227	0.8434726602056962	0.72211	0.06391	0.174520195	0.8434492998417722	0.72205
FBtr0309995	RpII15-RB	-2.48775	0.6754491542649728	0.47266	6.78094	8.26030709	0.6754491542649728	0.47266
FBtr0340407	Tomosyn-RL	-0.58927	0.2884717322175733	0.08756	1.66027	0.772099345	0.2884717322175733	0.08756
FBtr0080801	beat-Ic-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0091486	PNUTS-RA	0.67321	0.12067930125247199	0.01547	3.34059	1.03961199	0.12067930125247199	0.01547
FBtr0072922	CG1146-RC	-2.16775	NOTEST	NOTEST	0.00516	0.0	NOTEST	NOTEST
FBtr0334141	Pde1c-RJ	-1.87269	NOTEST	NOTEST	0.00271	0.0	NOTEST	NOTEST
FBtr0344069	Shawn-RE	-1.33201	NOTEST	NOTEST	0.02961	0.0	NOTEST	NOTEST
FBtr0070860	CG32756-RA	-3.43944	0.7980524355656765	0.65278	0.56401	1.181988655	0.7980524355656765	0.65278
FBtr0334562	Dys-RI	-3.0335	0.7797575150173885	0.62646	0.16909	0.2810526199999999	0.7797450679734429	0.62645
FBtr0339162	Lnk-RF	-1.44995	0.4332041396933561	0.19377	1.197	0.8183579150000001	0.4332041396933561	0.19377
FBtr0308194	Moe-RL	-3.76798	NOTEST	NOTEST	0.0137	0.0	NOTEST	NOTEST
FBtr0300914	CG2120-RB	2.54594	NOTEST	NOTEST	0.03253	0.0	NOTEST	NOTEST
FBtr0331693	PpD3-RC	-2.45599	0.662589239585901	0.45519	1.91766	2.33755695	0.662589239585901	0.45519
FBtr0300979	Gss2-RH	-1.88597	NOTEST	NOTEST	3e-05	0.0	NOTEST	NOTEST
FBtr0290221	Ilp8-RB	-2.5383	NOTEST	NOTEST	0.0015	0.0	NOTEST	NOTEST
FBtr0075286	CG14057-RA	-1.51726	NOTEST	NOTEST	0.12918	0.0	NOTEST	NOTEST
FBtr0301169	mtsh-RC	-2.03958	NOTEST	NOTEST	0.00851	0.0	NOTEST	NOTEST
FBtr0346344	Osi6-RB	-1.7355	NOTEST	NOTEST	0.01442	0.0	NOTEST	NOTEST
FBtr0091456	CG33514-RA	0.3747	NOTEST	NOTEST	0.00493	0.0	NOTEST	NOTEST
FBtr0302172	Bili-RG	-7.88794	0.9900180297461321	0.98063	0.00734	0.31621444	0.9899978382767759	0.98061
FBtr0081872	Or85d-RA	-2.61911	NOTEST	NOTEST	0.00035	0.0	NOTEST	NOTEST
FBtr0300580	CG6813-RB	-0.84817	0.3713287187362879	0.14329	0.15982	0.082316175	0.3713028060552874	0.14329
FBtr0345283	CG31997-RB	-3.85958	0.8659275173477256	0.76047	354.65648	1039.975408695	0.8658743710843375	0.76049
FBtr0091891	His4:CG33887-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0303334	prtp-RB	-1.73773	NOTEST	NOTEST	2e-05	0.0	NOTEST	NOTEST
FBtr0072187	gammaSnap1-RA	-0.29618	NOTEST	NOTEST	3.29913	0.0	NOTEST	NOTEST
FBtr0078009	Dbp21E2-RA	-0.07478	0.20862747500925585	0.04771	0.28371	0.10403520499999999	0.20858374676045907	0.0477
FBtr0332295	Rph-RC	3.01316	0.0	0.0	4.55861	0.934937145	0.0	0.0
FBtr0078630	CG1218-RA	-4.28565	0.9031407286362374	0.82591	0.0024	0.009311605	0.9029135346424603	0.82532
FBtr0300922	CG30026-RB	-1.11357	0.4243463531448356	0.18678	0.95355	0.5522444000000001	0.4243463531448356	0.18677
FBtr0345631	hoe1-RJ	-1.46192	NOTEST	NOTEST	0.5333	0.0	NOTEST	NOTEST
FBtr0072936	MEP-1-RE	-0.00051	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0332792	syd-RJ	-3.17992	0.8006018432181538	0.65717	0.15926	0.29495754999999996	0.8005896606498194	0.65716
FBtr0070061	GCS2alpha-RE	0.73595	0.12853993300852617	0.01787	0.26383	0.07435509500000001	0.12853993300852617	0.01787
FBtr0344229	CG9692-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0073818	CG11134-RA	-2.80068	0.7195812219196731	0.53699	0.24287	0.3576515	0.7195812219196731	0.53699
FBtr0333372	CG32432-RB	-3.8148	0.9067691142857144	0.83276	0.4062	1.1063862000000002	0.9067473428571429	0.83276
FBtr0075779	CG8100-RA	-2.73461	NOTEST	NOTEST	0.00127	0.0	NOTEST	NOTEST
FBtr0076316	CG14160-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0076268	tna-RB	-1.83119	0.5614669443226654	0.3253	0.01237	0.010002665	0.5612080447172293	0.32515
FBtr0342770	Vinc-RB	-1.40225	NOTEST	NOTEST	0.00548	0.0	NOTEST	NOTEST
FBtr0082861	CG9759-RA	-1.39323	0.4711839487447699	0.22883	1.3534	0.8994866299999998	0.4711839487447699	0.22883
FBtr0301930	Oct-TyrR-RB	-2.76098	0.7406283533296644	0.56914	0.16457	0.22794007	0.7406153527793065	0.56911
FBtr0345142	CG31523-RG	-3.90372	0.8524320398593199	0.7387	2.22094	6.300365719999999	0.852348770147504	0.7387
FBtr0078226	CG11796-RB	1.36161	0.08279752040816327	0.00687	3.72898	0.95914663	0.08279752040816327	0.00687
FBtr0087127	CG15712-RA	-1.8298	NOTEST	NOTEST	0.00311	0.0	NOTEST	NOTEST
FBtr0300297	Sfp24Bb-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0078167	l(2)gl-RD	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0082116	mura-RA	-1.32561	NOTEST	NOTEST	15.61515	0.0	NOTEST	NOTEST
FBtr0300803	CG16953-RB	-1.20688	NOTEST	NOTEST	18.6789	0.0	NOTEST	NOTEST
FBtr0340006	CG42524-RC	-4.23624	NOTEST	NOTEST	0.00209	0.0	NOTEST	NOTEST
FBtr0078201	ND-39-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0081788	unc-45-RA	-1.84402	0.5726846218487395	0.34043	0.30065	0.25662723500000006	0.5726846218487395	0.34043
FBtr0076515	CG5026-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0083854	Surf6-RA	2.50544	0.011116235294117647	8e-05	0.25891	0.05567582	0.011116235294117647	8e-05
FBtr0077797	Rab5-RE	-0.33599	0.2705032566371681	0.07762	117.32345	48.51157221	0.2705032566371681	0.07762
FBtr0079086	tkv-RA	-1.48093	0.4960892951469132	0.25445	1.67705	1.15148124	0.4960892951469132	0.25445
FBtr0340709	CG13315-RB	1.06498	0.09271433447098976	0.00915	52924.86777	13772.422614195	0.09268494854202401	0.00915
FBtr0331245	Hakai-RE	-1.1616	NOTEST	NOTEST	0.04589	0.0	NOTEST	NOTEST
FBtr0333665	msi-RH	-0.30363	NOTEST	NOTEST	0.00091	0.0	NOTEST	NOTEST
FBtr0345447	CG6115-RB	0.84562	0.11551239175257731	0.01423	510.53655	148.83629765999999	0.11551239175257731	0.01423
FBtr0345294	sqh-RE	-3.17781	0.7708079687665994	0.61428	4.17173	7.8005031250000005	0.770795421225964	0.61428
FBtr0304122	trh-RC	-3.53545	NOTEST	NOTEST	0.00071	0.0	NOTEST	NOTEST
FBtr0344717	Akt1-RE	0.00333	0.17797052429667518	0.03532	1.07206	0.39095860499999996	0.17797052429667518	0.03532
FBtr0347596	pre-lola-G-RC	-5.45936	0.9516470450928383	0.91126	0.0129	0.10444449499999998	0.9516470450928383	0.91123
FBtr0344127	CG14933-RC	-1.70641	0.5364298571428571	0.29521	6.73504	5.245452165	0.5364298571428571	0.29521
FBtr0074903	Tom20-RA	0.592	0.09516291428571429	0.00987	122.23611	36.71071031	0.09516291428571429	0.00987
FBtr0073892	CG11581-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0084768	CG11836-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0332138	UbcE2M-RB	-1.82397	0.5624170932944607	0.32665	2.40945	2.0061162749999997	0.5624170932944607	0.32665
FBtr0070367	Pex5-RA	-2.73375	NOTEST	NOTEST	0.00734	0.0	NOTEST	NOTEST
FBtr0301285	Eph-RF	-2.11415	NOTEST	NOTEST	0.0002	0.0	NOTEST	NOTEST
FBtr0333926	CG31324-RC	-1.81763	0.5651419213531877	0.33095	1.60543	1.32654106	0.565158996674859	0.33095
FBtr0088746	Cyp4e1-RA	2.56925	0.026195603112840467	0.00057	3.36722	0.7213851	0.026195603112840467	0.00057
FBtr0300777	CG12963-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0308591	CG34449-RD	-1.85647	NOTEST	NOTEST	0.11467	0.0	NOTEST	NOTEST
FBtr0083900	CG4362-RA	-3.69658	NOTEST	NOTEST	7e-05	0.0	NOTEST	NOTEST
FBtr0334284	Rgk1-RC	0.66036	0.10805259825327511	0.01253	3.37044	0.9828408799999999	0.10796663755458515	0.01253
FBtr0081222	fon-RB	-1.39792	0.4654592572335921	0.22337	57.59766	37.51682893999999	0.46541881989768924	0.22338
FBtr0113301	CG1646-RH	-0.29801	0.26661543491301737	0.07526	7.98607	3.08459632	0.26661543491301737	0.07526
FBtr0082331	Adk3-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0112825	sd-RE	-0.7335	NOTEST	NOTEST	0.00294	0.0	NOTEST	NOTEST
FBtr0331542	CG18178-RB	0.7856	0.09321328836424958	0.00934	0.47494	0.135866175	0.09321328836424958	0.00934
FBtr0303034	Zip99C-RJ	-1.23912	NOTEST	NOTEST	0.00733	0.0	NOTEST	NOTEST
FBtr0081655	Antp-RJ	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0347008	l(1)G0289-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0344753	CG42566-RB	-4.24839	NOTEST	NOTEST	0.00023	0.0	NOTEST	NOTEST
FBtr0302273	mRpL37-RB	1.19758	0.042411106471816284	0.00172	10.62838	2.7874485800000004	0.042411106471816284	0.00172
FBtr0302018	NetB-RD	-0.34941	0.2481026732673267	0.06574	2.56988	1.0276317199999998	0.2481064696485623	0.06574
FBtr0346194	CG10598-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0083662	CG31231-RA	-1.04519	NOTEST	NOTEST	0.0001	0.0	NOTEST	NOTEST
FBtr0070626	lva-RC	-0.55375	0.31234079002079	0.10165	0.35119	0.1553203	0.3123100961538461	0.10164
FBtr0305677	CG8654-RC	-1.04935	NOTEST	NOTEST	0.64264	0.0	NOTEST	NOTEST
FBtr0080427	A16-RA	-0.68032	0.32846135833126394	0.11199	0.3102	0.15181195000000003	0.32840913604766636	0.11199
FBtr0075419	CG4729-RB	-0.5047	NOTEST	NOTEST	0.02846	0.0	NOTEST	NOTEST
FBtr0345705	CG12692-RC	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0306557	Psa-RH	-2.27829	NOTEST	NOTEST	0.01341	0.0	NOTEST	NOTEST
FBtr0333888	Fhos-RI	-1.02414	NOTEST	NOTEST	0.0488	0.0	NOTEST	NOTEST
FBtr0082870	CG9922-RA	1.24216	0.07272513888888889	0.00532	4.5787	1.2087900999999999	0.07272513888888889	0.00532
FBtr0084738	CG5808-RA	-3.99409	0.8588443077520133	0.74945	0.00833	0.02628938	0.8588443077520133	0.74934
FBtr0308253	kis-RD	-3.33525	0.8111225362614913	0.67233	0.06572	0.12893715	0.8111225362614913	0.67233
FBtr0345946	ckn-RE	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0299583	Tlk-RI	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0080540	CG16865-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0076958	SP1173-RC	-2.38981	0.64921065515938	0.43627	0.09477	0.10678902	0.6491362504724707	0.43622
FBtr0302504	l(2)03659-RB	2e-05	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0080800	CG10839-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0076527	teq-RC	-0.28981	NOTEST	NOTEST	0.00991	0.0	NOTEST	NOTEST
FBtr0302649	Exn-RA	-5.41613	0.9447432133630288	0.89787	0.30855	2.44940468	0.9447432133630288	0.89787
FBtr0073078	Ythdc1-RA	3.8928	NOTEST	NOTEST	6.37291	0.0	NOTEST	NOTEST
FBtr0304613	Spn-RB	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0332352	dpy-RX	-5.70166	NOTEST	NOTEST	0.00277	0.0	NOTEST	NOTEST
FBtr0074731	RpS10b-RB	-3.78837	0.8799977926136364	0.78678	126.19778	339.46885413999996	0.8799866079545455	0.78678
FBtr0089480	DPCoAC-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0070408	CG2865-RA	-1.721	NOTEST	NOTEST	0.01689	0.0	NOTEST	NOTEST
FBtr0306323	CG43254-RA	0.0	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0082597	Dip-C-RA	-2.01281	0.6041375938428302	0.37874	1.39668	1.269909705	0.604056030781693	0.37874
FBtr0080972	beat-IIIc-RB	-2.95129	0.7586178872633391	0.59708	0.7918	1.29241156	0.7586178872633391	0.59708
FBtr0303157	CG42336-RF	-2.35346	NOTEST	NOTEST	0.16583	0.0	NOTEST	NOTEST
FBtr0333793	CG2875-RC	-2.96086	0.7406283533296644	0.56941	0.05325	0.084736735	0.7406153527793065	0.56941
FBtr0088049	CG30037-RA	-5.08259	NOTEST	NOTEST	0.0	0.0	NOTEST	NOTEST
FBtr0290130	CG6910-RB	0.57497	0.12836462438423646	0.01765	3957.05008	1188.9956383350002	0.12836462438423646	0.01765
FBtr0076295	CG8072-RA	-2.03992	NOTEST	NOTEST	0.00049	0.0	NOTEST	NOTEST
FBtr0079901	Etl1-RA	-3.56826	NOTEST	NOTEST	0.01494	0.0	NOTEST	NOTEST
