geneID	symbol	yQvalue	oQvalue	yPvalue	oPvalue	yRP24	oRP24	ySP	oSP	yPVEC	oPVEC	yPhase	oPhase	yMedian	oMedian	yDetectable	oDetectable	yNonZero	oNonzeronFBtr0343535	CG6903-RB	NOTEST	0.049534	NOTEST	0.0158	-2.255968	0.260773	-0.385226	1.140949	40.543529	49.127611	7.528011	4.716821	11.991350	13.535450	0	1	1	1
FBtr0303565	Sin3A-RE	NOTEST	0.041139	NOTEST	0.0099	-6.937410	0.365364	-2.662060	1.441191	6.729406	41.033094	17.740332	3.632632	11.337750	14.043000	0	1	1	1
FBtr0078675	CG2082-RA	NOTEST	0.0455	NOTEST	0.013	-2.588248	-0.686008	0.299691	0.299577	97.174935	82.099748	4.761479	4.861078	5.318090	4.616865	1	1	1	1
FBtr0301821	Mnt-RD	0.082231	0.019089	0.0444	0.002	0.038880	1.581800	1.553256	1.628240	16.461554	53.140328	6.544920	5.793711	2.585745	2.270310	1	1	1	1
FBtr0089223	PlexA-RA	0.146719	0.003712	0.1336	0.0001	-0.782662	3.180937	1.542855	3.466522	3.703814	43.006582	3.850708	3.932130	27.853950	44.106100	1	1	1	1
FBtr0079077	CG12512-RA	NOTEST	0.04386	NOTEST	0.0117	-1.570040	1.185808	-0.572524	3.184486	9.469576	2.488182	1.573903	2.521119	8.537540	9.685420	1	1	1	1
FBtr0332870	CanA-14F-RD	NOTEST	0.029125	NOTEST	0.0048	-2.293071	1.195150	-0.299627	2.899337	0.064619	60.092559	23.687211	3.379266	0.000000	8.337890	0	1	0	0
FBtr0082865	Ipp-RA	0.094754	0.044229	0.0578	0.0121	-0.065609	0.923098	0.056549	1.324156	29.351627	7.331607	23.643883	3.042629	41.116100	37.110350	1	1	1	1
FBtr0307295	Appl-RF	0.077057	0.0455	0.0393	0.013	-0.154197	0.362088	0.527545	0.686105	27.400848	55.590147	0.663410	3.905224	8.749965	6.851455	1	1	1	1
FBtr0330324	CG43740-RC	NOTEST	0.048117	NOTEST	0.0149	1.321619	0.445786	2.016715	2.873079	81.833415	69.837277	4.279589	3.463578	4.346605	6.501025	0	1	1	1
FBtr0078944	eIF3a-RA	NOTEST	0.034557	NOTEST	0.007	-3.580899	1.020707	-2.615394	3.797278	28.090350	84.424557	10.961002	4.828301	7.818180	4.924632	1	1	0	0
FBtr0084763	CG11791-RA	0.159097	0.033074	0.1557	0.0061	-0.969376	1.079250	-0.412350	1.518404	4.423774	95.419088	3.614494	5.361823	47.811000	53.617100	1	1	1	1
FBtr0075206	CycT-RA	NOTEST	0.007274	NOTEST	0.0003	-1.354413	1.492352	0.651767	3.460605	91.436633	59.046038	20.019982	2.284024	1.516330	1.836625	1	1	1	1
FBtr0082259	Irp-1B-RA	NOTEST	0.012733	NOTEST	0.0009	-2.703073	1.588933	-1.554456	1.817920	43.798307	4.026720	4.161506	4.822114	29.610800	42.912650	1	1	1	1
FBtr0331798	CG11309-RE	NOTEST	0.016399	NOTEST	0.0015	-2.721947	1.500733	-0.056024	2.184227	40.594512	62.629294	2.851921	5.898548	21.209200	27.851800	1	1	1	1
FBtr0070515	dnc-RD	0.109426	0.033524	0.0764	0.0063	-0.322776	1.127121	-0.167251	1.541298	14.915818	4.699788	2.943106	3.491928	1.306420	1.421940	1	1	1	1
FBtr0079200	Arpc4-RA	0.101965	0.042978	0.0665	0.0111	-0.128517	0.805904	0.431917	1.636842	1.522403	73.352952	2.149839	4.509849	11.171450	19.628500	1	1	1	1
FBtr0076651	CG6638-RA	0.093578	0.033978	0.0567	0.0066	-0.201081	1.157728	1.037075	1.503051	2.022681	64.379598	1.716382	3.231315	7.740580	8.366110	1	1	1	1
FBtr0070948	pigs-RA	NOTEST	0.047375	NOTEST	0.0143	-1.062590	0.437929	-0.395957	5.723108	0.951079	89.469542	2.129304	5.240816	1.423745	1.076053	1	1	0	0
FBtr0100676	btl-RB	NOTEST	0.034766	NOTEST	0.0071	-1.164274	1.358523	2.144920	2.347458	72.681505	11.647998	5.839431	3.562452	2.483205	2.245990	0	1	1	1
FBtr0086340	CG8654-RA	NOTEST	0.003712	NOTEST	0.0001	-1.427615	3.663085	3.292265	3.979442	14.189648	2.216518	21.181657	3.254948	25.678600	27.371700	1	1	1	1
FBtr0342801	sktl-RB	NOTEST	0.014577	NOTEST	0.0012	-1.309849	1.614551	-1.176585	3.384779	85.565247	98.433059	8.484641	4.959027	1.545850	2.656490	1	1	0	0
FBtr0072307	CG11414-RA	NOTEST	0.042754	NOTEST	0.0109	-1.237063	0.673509	-0.337360	0.936469	25.503492	63.650711	20.253125	3.872943	7.027225	8.142845	1	1	1	1
FBtr0070582	Rala-RB	0.077827	0.026973	0.0399	0.0041	-0.552441	1.559524	-0.136407	2.270126	8.162627	10.228825	6.594829	5.746431	15.538050	22.205100	1	1	1	1
FBtr0072304	CG13585-RB	0.094754	0.024052	0.0579	0.0033	-0.295454	1.622816	0.312035	2.349265	3.797072	47.471682	22.652309	2.885042	6.172990	5.970880	1	1	1	1
FBtr0113424	CG32121-RB	NOTEST	0.003712	NOTEST	0.0001	-2.324067	1.686586	0.248122	4.774884	9.071850	95.285049	17.509093	4.613096	2.871810	2.322740	1	1	1	1
FBtr0336484	CG9795-RF	NOTEST	0.037151	NOTEST	0.0081	-1.137395	0.815055	0.088488	3.168605	59.155764	84.481291	4.434478	4.943211	13.180550	12.813600	1	1	1	1
FBtr0081030	Arr1-RA	NOTEST	0.013512	NOTEST	0.001	1.300489	2.482673	2.168403	4.380671	12.591652	4.089356	2.282568	4.859056	1886.315000	1632.340000	0	1	1	1
FBtr0086133	Cyp6a2-RA	0.142422	0.041581	0.1266	0.0102	-0.789078	0.472888	4.562838	2.353087	1.664091	0.961141	0.648400	2.272766	4.258255	3.618315	1	1	1	1
FBtr0299641	corn-RC	NOTEST	0.023417	NOTEST	0.0031	-7.411698	1.663458	-1.420871	2.179774	86.854572	9.558631	10.081264	4.495437	7.645595	8.672650	1	1	1	1
FBtr0079106	GluRIIA-RI	NOTEST	0.021143	NOTEST	0.0025	-1.140400	1.417825	1.841796	3.494817	75.967121	93.622018	6.310604	3.903994	2.760630	5.904235	0	1	1	1
FBtr0080242	CG31705-RA	NOTEST	0.039858	NOTEST	0.0093	-2.740472	0.895999	-2.279199	1.031630	37.837160	19.648875	4.416155	4.237488	70.106850	86.626950	1	1	0	1
FBtr0334488	Sox102F-RC	0.133516	0.023417	0.1117	0.0031	-0.695739	0.505227	0.688460	1.298992	53.628853	53.545193	5.248153	5.233839	10.182000	11.705700	1	1	1	1
FBtr0087446	CG10205-RB	0.15044	0.029738	0.14	0.005	-0.827135	0.997537	-0.753526	1.187464	4.518209	78.176663	5.029007	4.256986	19.388950	30.332950	1	1	1	1
FBtr0333500	Glut1-RO	0.105699	0.025112	0.0714	0.0036	-0.245397	1.297827	1.430560	3.427617	4.506800	10.936139	4.820783	3.342339	3.591040	3.059710	1	1	1	1
FBtr0343517	Mur2B-RC	NOTEST	0.018191	NOTEST	0.0018	-2.016140	1.968716	-1.798042	2.498561	90.968538	88.344382	4.321696	3.029438	1.546925	3.358620	1	1	1	1
FBtr0306556	spir-RF	NOTEST	0.034274	NOTEST	0.0068	-2.723793	0.781456	-0.741804	1.868971	26.983325	67.479585	0.256735	3.680798	1.474600	1.881145	1	1	1	1
FBtr0086640	CG15093-RA	NOTEST	0.047923	NOTEST	0.0148	-6.124919	1.013256	-0.628384	1.656133	30.531316	18.014370	17.007921	2.864458	0.938226	1.238750	0	1	1	0
FBtr0078962	CG12581-RA	NOTEST	0.034766	NOTEST	0.0071	-1.391350	1.065590	-0.348138	1.344693	26.870481	10.209014	1.602943	2.974437	5.750825	11.356500	1	1	1	1
FBtr0340490	CG44437-RA	NOTEST	0.047923	NOTEST	0.0148	-1.006348	0.942733	5.164480	1.358439	2.347831	98.061915	3.629269	4.907777	6.117265	4.402290	1	1	1	1
FBtr0300000	Nost-RE	0.158028	0.032032	0.1539	0.0057	-0.946654	0.857986	1.923257	2.512864	1.459341	86.751885	0.512287	4.240150	1.301260	1.204720	1	1	1	1
FBtr0334074	CG8001-RD	0.101794	0.027332	0.0662	0.0042	-0.197051	0.731578	-0.131926	2.161327	22.669158	80.486311	20.933027	2.299241	10.831700	11.796350	1	1	1	1
FBtr0100594	Adh-RI	0.093318	0.041734	0.0564	0.0103	-0.068877	0.798408	1.246193	2.232155	63.052678	87.674512	3.725038	5.530072	148.466500	145.882000	1	1	1	1
FBtr0078156	CG4822-RA	0.152137	0.023784	0.143	0.0032	-0.867157	1.167225	-0.186763	2.534125	37.532242	90.410999	4.642813	5.917281	68.544250	88.331350	1	1	1	1
FBtr0100454	hth-RE	NOTEST	0.019427	NOTEST	0.0021	-1.517720	0.691886	-1.009442	1.478728	2.762014	87.461331	2.532806	4.057434	9.617975	6.243940	1	1	1	1
FBtr0332738	RhoGEF64C-RB	NOTEST	0.046673	NOTEST	0.0137	-2.216911	0.578831	0.106909	2.353708	35.647133	8.173071	2.273415	3.949972	1.563960	2.034590	1	1	1	1
FBtr0077497	Reph-RA	NOTEST	0.041139	NOTEST	0.0099	-1.037906	0.924841	0.343072	3.553043	59.229926	7.675490	4.732354	3.951782	34.984300	31.134300	0	1	1	1
FBtr0083581	CG7675-RA	NOTEST	0.049214	NOTEST	0.0156	-2.286120	0.950545	-0.007743	3.497774	5.085667	9.812898	5.110327	3.314404	13.487550	50.550250	1	1	1	1
FBtr0079931	Trp1-RA	0.100555	0.01179	0.0648	0.0008	-0.187794	2.206018	1.850888	2.742177	1.868444	15.465121	3.033320	4.371214	92.038000	104.356000	0	1	1	1
FBtr0072529	Gk1-RA	NOTEST	0.025112	NOTEST	0.0036	-1.382875	1.432186	-1.309505	1.743456	2.972779	66.776613	3.899781	5.917793	48.052950	69.329800	1	1	1	1
FBtr0334646	Hn-RD	NOTEST	0.045743	NOTEST	0.0131	-1.144451	0.752441	0.137178	1.432925	52.391569	9.018387	8.308860	4.015754	9.369865	11.956850	1	1	1	1
FBtr0300130	CG3894-RC	0.098324	0.047003	0.0622	0.014	-0.141678	1.061654	0.727268	2.089160	6.135891	4.467339	2.956087	2.628883	6.838885	9.457680	1	1	1	1
FBtr0074251	disco-r-RA	NOTEST	0.010249	NOTEST	0.0006	-2.409131	0.697946	-0.137868	2.429065	1.413210	77.860892	2.911811	4.774568	0.918631	1.782715	0	1	1	1
FBtr0336809	Cdep-RE	NOTEST	0.040144	NOTEST	0.0094	-2.676668	0.755710	-1.511571	0.926907	80.369449	4.452767	2.278030	4.774259	15.263000	18.649550	1	1	1	1
FBtr0113018	CG15412-RB	NOTEST	0.040424	NOTEST	0.0096	-1.336065	0.777837	0.175067	2.027916	2.502085	1.140668	23.050732	2.604444	5.432610	5.214890	1	1	1	1
FBtr0331232	crq-RD	0.152887	0.022182	0.1449	0.0028	-0.800896	1.494895	-0.505225	1.983538	1.283194	69.340038	2.685400	3.912001	24.554700	45.105350	1	1	0	0
FBtr0300451	CG31205-RB	NOTEST	0.014133	NOTEST	0.0011	-1.901048	1.287545	-1.753548	1.452936	30.965719	55.182117	1.626997	2.708020	22.584800	65.294600	1	1	1	1
FBtr0087494	CG30197-RA	NOTEST	0.042978	NOTEST	0.0111	-1.625239	0.950999	-1.240171	1.479183	52.596421	7.165985	1.486625	3.928732	190.425500	350.739500	1	1	1	1
FBtr0076637	CG6282-RB	NOTEST	0.030643	NOTEST	0.0053	-8.822311	1.277597	-1.411889	3.313081	27.138027	21.285796	19.548876	2.913090	2.792685	3.276575	1	1	1	1
FBtr0073215	CG1299-RA	NOTEST	0.044142	NOTEST	0.0119	-4.742169	0.772649	-2.161190	1.804246	21.928271	50.579585	3.791510	4.187247	8.231330	11.152550	1	1	1	1
FBtr0071096	RpS14b-RA	0.092402	0.033869	0.0553	0.0065	-0.117080	1.242512	1.141776	4.199087	37.187508	4.764955	2.436961	3.787033	100.310500	153.282500	1	1	1	1
FBtr0076656	ZC3H3-RA	0.103416	0.042756	0.0683	0.011	-0.264955	0.908059	1.811449	3.265360	2.696512	3.757969	2.016784	4.738991	3.309365	3.042790	1	1	1	1
FBtr0342848	CG7378-RC	NOTEST	0.024052	NOTEST	0.0033	1.102575	1.130811	2.229432	2.157795	57.067532	72.506807	4.545668	4.801693	0.880918	1.024138	0	1	1	1
FBtr0113164	CG6024-RC	0.13534	0.005754	0.1148	0.0002	-0.656394	3.033903	-0.046710	3.411091	5.803779	18.655630	3.680738	4.471266	8.460085	4.862990	1	1	1	1
FBtr0071653	Egfr-RA	NOTEST	0.021821	NOTEST	0.0027	-2.406288	1.579842	0.038812	3.126507	48.721672	48.712092	6.983819	4.293229	17.465750	24.917250	1	1	1	1
FBtr0083201	Fbxl7-RA	NOTEST	0.046386	NOTEST	0.0135	-3.784204	0.580417	-1.178604	0.790454	92.550086	49.311300	4.810937	3.465119	1.764955	1.996355	1	1	1	1
FBtr0082265	pug-RA	NOTEST	0.044621	NOTEST	0.0124	-2.527490	0.957005	-1.681140	2.390764	2.074911	2.541982	14.858351	3.849817	14.279500	24.436100	1	1	1	1
FBtr0075775	Frl-RA	NOTEST	0.029125	NOTEST	0.0048	-1.479749	0.794967	-0.948665	2.877765	47.255030	85.633415	3.400414	4.698797	0.959593	3.279435	0	1	1	1
FBtr0334582	Stat92E-RI	0.128008	0.022646	0.1037	0.0029	-0.563185	1.770272	0.945916	2.569807	42.993927	57.986176	7.982167	5.865928	30.035900	41.616650	1	1	1	1
FBtr0340352	rad-RK	NOTEST	0.046227	NOTEST	0.0134	-5.473196	0.712977	-0.467886	2.338255	54.711957	1.909061	4.561457	2.230219	1.650150	1.461525	1	1	1	1
FBtr0077953	Atg4a-RA	0.083869	0.017474	0.0461	0.0017	-0.331223	0.940848	2.041861	1.341124	18.055088	4.489257	21.806955	3.006687	6.760250	7.861895	1	1	1	1
FBtr0083961	Syp-RF	NOTEST	0.030643	NOTEST	0.0053	-1.023849	1.559481	0.999521	1.976992	10.522302	8.786473	7.900949	4.188210	61.239650	61.215500	1	1	1	1
FBtr0071272	Moe-RC	NOTEST	0.047575	NOTEST	0.0144	-3.069945	0.728910	-1.387919	3.744259	34.997109	7.544992	18.426382	5.359638	2.566595	5.027160	1	1	1	1
FBtr0083843	PIG-L-RB	NOTEST	0.034557	NOTEST	0.007	-2.250054	1.328622	-1.433972	2.883645	43.474859	4.130728	3.205184	2.720901	1.315600	3.771695	1	1	1	0
FBtr0333397	Pex10-RB	0.142872	0.033998	0.1274	0.0067	-0.798902	0.954493	0.530102	1.333245	17.644980	10.437369	2.826225	3.913101	4.542455	6.578055	1	1	1	1
FBtr0071108	Gclc-RB	NOTEST	0.034766	NOTEST	0.0071	-1.013642	0.873038	-0.324903	1.151171	4.925003	44.191615	20.390184	5.535014	1.509585	2.226030	1	1	0	0
FBtr0078713	Wdr33-RA	NOTEST	0.032888	NOTEST	0.006	-2.852298	0.429576	-1.226377	0.734739	29.384189	54.557877	23.182087	3.870290	3.278720	4.459435	1	1	1	1
FBtr0070254	CG14778-RA	NOTEST	0.044159	NOTEST	0.012	-1.100976	1.130279	-0.585251	1.424924	40.492820	45.033547	0.958155	3.911222	2.137760	1.870755	1	1	1	1
FBtr0070864	CG6067-RA	0.150242	0.012733	0.1395	0.0009	-0.798296	1.720714	-0.609016	2.747004	82.468427	80.787877	4.859928	5.123043	127.560500	144.022500	1	1	1	1
FBtr0078926	CG14650-RA	0.10487	0.030327	0.0704	0.0052	-0.311137	1.171691	-0.104418	1.687190	1.899346	42.641532	0.525151	2.491443	10.917200	10.347500	1	1	1	1
FBtr0086725	imd-RA	0.138258	0.018637	0.1192	0.0019	-0.788681	1.340359	-0.496295	1.774272	83.794363	68.849922	23.609466	2.659102	6.376005	8.640020	1	1	1	1
FBtr0076545	Argk-RD	0.076063	0.014133	0.0383	0.0011	0.247400	1.831168	1.363998	3.316152	2.979368	3.804843	3.483182	2.540095	66.564750	40.236400	1	1	1	1
FBtr0071933	CG2852-RA	NOTEST	0.047375	NOTEST	0.0143	-1.468792	0.701360	-1.167065	2.922113	3.284031	7.737794	2.641728	3.632499	118.284500	163.965000	1	1	1	1
FBtr0340452	CG10737-RW	NOTEST	0.047003	NOTEST	0.014	-2.613326	0.850543	-1.751432	1.085081	33.573028	3.790757	1.523064	4.743974	0.251594	1.056050	0	1	1	1
FBtr0342624	CG1662-RB	NOTEST	0.021821	NOTEST	0.0027	-1.567742	1.315772	-0.360143	1.929354	2.694876	11.116798	3.673239	5.593575	23.910950	28.462700	0	1	1	1
FBtr0302157	Cul3-RC	NOTEST	0.023417	NOTEST	0.0031	-2.356686	1.727745	-0.648769	1.982558	49.790422	9.322034	2.944329	3.688436	17.379000	23.182900	1	1	1	1
FBtr0335186	CG8475-RC	0.120907	0.048814	0.092	0.0154	-0.585336	0.735417	0.320321	0.966555	28.561958	4.284196	10.845750	4.035133	14.430700	20.464850	1	1	1	1
FBtr0081617	Mlp84B-RB	NOTEST	0.029738	NOTEST	0.005	-3.326311	1.103613	0.278789	2.119987	2.026078	85.451536	3.093862	2.440881	17.811450	23.410350	1	1	1	1
FBtr0082026	CG8129-RB	NOTEST	0.037353	NOTEST	0.0082	-1.822815	0.792468	5.597286	2.482779	19.661469	42.693905	22.799099	3.863837	9.452775	13.186900	1	1	1	1
FBtr0088718	CG14767-RA	0.151158	0.019089	0.1411	0.002	-0.833332	1.265155	0.138336	1.477334	9.061317	42.602541	7.168522	5.753029	69.995900	70.695650	1	1	1	1
FBtr0075774	CG6833-RA	NOTEST	0.046227	NOTEST	0.0134	-1.959617	0.823389	-1.359855	2.212060	38.534981	58.504357	20.221900	2.851662	1.629330	1.941760	1	1	0	1
FBtr0083143	Act88F-RA	NOTEST	0.048668	NOTEST	0.0152	-1.410330	0.679991	-0.391508	1.912042	24.534622	78.034828	23.380063	3.903647	2.544180	2.194645	1	1	1	1
FBtr0089747	Mlc2-RA	NOTEST	0.029464	NOTEST	0.0049	-3.131138	1.308916	-0.519280	3.096809	2.223143	7.696887	2.199856	3.060396	457.860500	288.439500	1	1	1	1
FBtr0075345	eIF3e-RA	0.125195	0.037353	0.0987	0.0082	-0.721859	0.720788	-0.517287	1.629663	16.565585	71.358481	0.759423	2.964791	70.175500	83.579050	1	1	1	1
FBtr0089145	CG31998-RA	0.111185	0.007274	0.0789	0.0003	-0.320173	3.741792	1.801393	4.713194	1.482105	4.949212	2.832708	3.256432	15.473350	19.319650	1	1	1	1
FBtr0079368	x16-RA	NOTEST	0.010249	NOTEST	0.0006	-4.391600	2.111730	-2.766208	3.116463	58.594867	94.675733	16.077438	5.095442	2.680580	2.167620	1	1	0	0
FBtr0339986	Pcf11-RG	NOTEST	0.041734	NOTEST	0.0103	-1.669321	1.299592	-1.098830	1.740876	3.429499	86.680251	4.337421	5.884210	0.515625	1.562963	0	1	0	0
FBtr0079040	Rtnl1-RE	NOTEST	0.020338	NOTEST	0.0023	-1.730626	1.249255	1.636357	1.859647	0.160815	39.020300	0.086571	3.193209	10.443950	12.339150	1	1	1	1
FBtr0300877	CG14995-RF	NOTEST	0.028027	NOTEST	0.0044	-5.075128	1.210344	-3.100267	1.394538	9.255396	50.219427	0.359096	5.789145	5.957565	6.560560	1	1	1	1
FBtr0087007	Sply-RA	NOTEST	0.028867	NOTEST	0.0047	-2.466573	0.428645	-0.177226	0.774395	18.936084	51.933193	1.463222	5.650235	15.481650	18.580100	1	1	1	1
FBtr0334612	Nrx-1-RH	NOTEST	0.046227	NOTEST	0.0134	-5.603111	0.907430	-1.336411	1.583694	87.598385	5.794081	9.446839	4.199925	0.164884	4.519850	0	1	0	0
FBtr0301316	Eaat2-RC	NOTEST	0.041734	NOTEST	0.0103	-1.319517	1.246733	0.158012	2.158600	2.468824	19.202957	2.203184	3.912036	25.016250	17.026550	1	1	1	1
FBtr0070216	AMPKalpha-RA	NOTEST	0.044884	NOTEST	0.0126	-3.539117	0.543602	-2.983133	2.236045	23.549774	76.726625	4.474341	3.978050	19.995850	27.961750	1	1	1	1
FBtr0072349	Letm1-RC	NOTEST	0.046673	NOTEST	0.0137	-1.478117	0.321371	0.550405	0.836582	10.293278	9.019703	19.689759	2.085704	0.970615	2.004855	0	1	1	1
FBtr0075151	Eip75B-RD	0.098472	0.016938	0.0625	0.0016	-0.150052	1.912756	0.182708	2.813421	2.250103	94.370733	3.209566	5.267641	11.108300	15.997200	1	1	1	1
FBtr0079565	Rack1-RA	0.144176	0.037353	0.1298	0.0082	-0.817421	0.234774	1.123311	0.687442	18.015771	58.579857	1.028460	3.668167	695.499500	794.511500	1	1	1	1
FBtr0072799	drpr-RB	0.075754	0.033669	0.038	0.0064	-0.131039	1.103517	0.089974	1.518785	32.196223	72.882696	23.493092	3.186375	8.986870	13.328200	1	1	1	1
FBtr0114451	CG10353-RC	NOTEST	0.04264	NOTEST	0.0108	-2.715529	0.815665	-0.232453	1.409704	76.965748	22.472616	1.218585	5.160112	1.834105	3.194130	1	1	1	1
FBtr0074243	CG9911-RA	NOTEST	0.009636	NOTEST	0.0005	-3.325839	2.025235	0.162355	2.964351	9.165386	66.298214	0.939122	3.656676	16.788100	22.784600	1	1	1	1
FBtr0075898	MICAL-like-RA	NOTEST	0.042756	NOTEST	0.011	-1.563252	0.757822	-0.793390	3.352681	63.509033	91.573969	4.421455	4.953366	17.367200	23.169000	1	1	1	1
FBtr0072795	Cht2-RA	NOTEST	0.009636	NOTEST	0.0005	-4.326136	1.675276	-2.879627	2.297082	32.631173	40.069723	1.965106	3.172810	1.849800	2.347900	1	1	1	1
FBtr0082434	Blm-RA	NOTEST	0.019427	NOTEST	0.0021	-3.594627	1.507558	-0.030093	1.953333	12.904571	4.304488	20.154304	2.132795	0.947066	1.557275	0	1	1	1
FBtr0079993	GATAd-RA	0.142872	0.032412	0.1273	0.0058	-0.744263	1.076337	-0.413153	1.146860	2.781669	100.253244	3.985503	4.836201	10.192190	12.357100	1	1	1	1
FBtr0336458	srl-RE	NOTEST	0.01179	NOTEST	0.0008	-3.437471	1.824546	0.970187	1.989595	42.283500	11.360359	2.374668	3.442209	0.509450	1.538585	0	1	0	0
FBtr0089520	AnxB9-RD	NOTEST	0.023009	NOTEST	0.003	-1.540713	1.531322	0.663676	2.509825	12.317400	36.145442	5.597566	3.873336	7.718695	20.346200	1	1	1	1
FBtr0086285	CG8929-RA	0.078042	0.009636	0.0401	0.0005	0.082645	2.404519	1.647028	2.979866	3.075931	1.481172	2.647113	2.634414	19.874200	18.980600	1	1	1	1
FBtr0304744	pps-RB	0.141442	0.010249	0.1251	0.0006	-0.778381	2.602843	-0.023340	3.068622	10.424652	32.990879	22.517337	3.058340	7.792295	8.327020	1	1	1	1
FBtr0310660	Ald-RK	0.111317	0.007274	0.0791	0.0003	-0.308227	1.450087	0.201980	4.390182	3.205439	75.764325	3.169192	3.399212	3.029290	4.292200	1	1	0	0
FBtr0113387	LpR2-RF	NOTEST	0.026577	NOTEST	0.004	-1.366287	1.348068	0.726110	2.039524	10.823556	9.604708	7.463334	4.856962	14.812100	21.101100	1	1	1	1
FBtr0308892	CG40498-RG	0.091137	0.04779	0.0539	0.0146	-0.041988	0.810151	1.507982	1.199878	3.823770	19.024777	3.298751	5.600050	9.133990	4.938420	1	1	1	1
FBtr0308599	Doa-RY	NOTEST	0.037722	NOTEST	0.0084	-5.072125	1.184989	3.531237	3.096391	2.992962	6.735133	21.286163	2.162029	5.510895	4.740295	0	1	1	1
FBtr0303908	Nckx30C-RD	NOTEST	0.032697	NOTEST	0.0059	-1.647876	0.814169	-0.442388	3.076338	4.339039	84.082153	3.595263	5.001756	6.182165	3.224125	1	1	1	1
FBtr0345873	Cyp317a1-RC	0.081381	0.036597	0.0436	0.0079	0.122716	0.751860	0.779172	1.731720	3.784281	17.318458	4.340639	5.336953	3.543270	4.619425	1	1	1	1
FBtr0070599	Crg-1-RB	NOTEST	0.025789	NOTEST	0.0038	-1.763648	0.703775	1.139549	2.947040	8.522818	72.842538	21.957198	3.844930	20.605600	21.713200	1	1	1	1
FBtr0300693	CG11073-RB	NOTEST	0.034557	NOTEST	0.007	-1.201832	0.766292	0.255815	0.869405	31.597110	37.795614	5.383932	4.270237	14.659050	18.452600	1	1	1	1
FBtr0336714	Rim-RR	NOTEST	0.036597	NOTEST	0.0079	-2.527929	1.216537	-0.077004	2.497458	1.191941	6.469886	1.372563	3.271323	7.487060	5.862885	1	1	1	1
FBtr0077462	Vps53-RA	NOTEST	0.005754	NOTEST	0.0002	-0.147088	1.359505	0.513677	1.638158	15.947842	64.116892	4.135743	4.690933	5.762870	7.714575	0	1	1	1
FBtr0085401	CG31445-RA	NOTEST	0.038029	NOTEST	0.0085	-1.568534	0.748179	0.165978	2.963966	21.281990	54.978459	3.388039	5.753135	24.061450	39.202200	1	1	1	1
FBtr0084336	Gclm-RA	NOTEST	0.023784	NOTEST	0.0032	-0.851802	1.410573	-0.180644	2.081813	1.315342	10.155984	2.024004	3.942381	0.002110	6.746330	0	1	0	0
FBtr0085390	CG11899-RA	NOTEST	0.022646	NOTEST	0.0029	-3.616084	1.332630	0.442057	2.609650	23.599314	69.009105	20.908856	5.685489	42.714650	68.906050	1	1	1	1
FBtr0077909	Eno-RA	0.11702	0.048207	0.0867	0.015	-0.632650	0.601680	-0.123773	0.779870	43.974598	82.286748	2.547127	4.635050	131.556500	174.530000	1	1	1	1
FBtr0089564	Zasp66-RG	0.129815	0.010249	0.1065	0.0006	-0.588603	1.266524	1.095864	1.813442	7.615766	74.436647	0.543441	3.495167	10.795100	15.411650	1	1	1	1
FBtr0332023	Ca-alpha1D-RH	NOTEST	0.010249	NOTEST	0.0006	-2.815079	1.008253	-1.754025	1.286164	2.335813	92.718656	1.591782	3.704007	7.687925	5.773345	1	1	0	0
FBtr0343281	SERCA-RI	0.13596	0.028304	0.1159	0.0045	-0.712011	1.465281	1.718607	1.996888	7.036439	82.757643	5.191833	4.658675	6.597270	4.419065	1	1	1	1
FBtr0073421	sesB-RA	0.094061	0.018637	0.0571	0.0019	-0.175073	0.034533	0.700766	0.416851	6.239461	44.269344	5.373846	4.296009	1370.635000	961.756500	1	1	1	1
FBtr0330329	Ack-like-RA	0.087417	0.046723	0.0501	0.0138	-0.009386	0.836219	1.902316	1.895525	9.488733	5.831576	1.881508	2.543234	2.208665	3.501910	0	1	1	1
FBtr0333048	Gug-RI	0.111317	0.028867	0.0791	0.0047	-0.363548	0.765011	1.474496	1.453988	10.742505	47.483239	5.447858	2.796535	2.788775	3.431825	1	1	1	1
FBtr0076027	yps-RA	NOTEST	0.007274	NOTEST	0.0003	-1.252055	2.036725	-0.569237	2.161416	3.763542	41.602609	3.088859	3.792932	5.186905	7.991155	1	1	1	1
FBtr0290050	CG31028-RC	NOTEST	0.033074	NOTEST	0.0061	-1.039011	1.098503	0.917478	1.211702	3.703290	78.252792	3.485149	4.179940	1.750500	2.598945	1	1	1	1
FBtr0340635	chas-RD	NOTEST	0.027683	NOTEST	0.0043	-1.148213	0.952379	-0.542514	3.320523	63.365725	77.002544	4.058760	3.355415	2.427445	2.957250	1	1	1	1
FBtr0114550	pes-RC	NOTEST	0.044793	NOTEST	0.0125	-2.431297	0.662772	-1.582720	1.220702	7.762507	33.542155	5.901443	5.759792	5.672075	8.210900	1	1	1	1
FBtr0083509	Lgr1-RA	NOTEST	0.044793	NOTEST	0.0125	-3.035975	0.620235	0.156750	1.991717	7.942748	54.748834	6.688547	3.895332	10.304800	12.146200	1	1	1	1
FBtr0100431	Acsl-RI	NOTEST	0.033074	NOTEST	0.0061	-2.729420	1.177550	-1.430868	3.361943	20.599146	56.857563	4.287893	4.490451	45.124300	51.908150	1	1	1	1
